sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
10 1 40 15 0 1 1 3 -1 0 -1 2 NaN NaN 00.8005 00.0000 00.0000 0 NaN NaN
10 1 41 28 0 1 2 4 +1 1 +1 2 NaN NaN 00.9047 00.0000 00.0000 0 NaN NaN
10 1 42 17 0 1 2 1 +1 0 -1 1 2 2 01.2445 00.8716 01.4745 1 1 1
10 1 43 35 0 1 2 1 -1 1 +1 1 2 2 02.2072 01.1532 00.8814 1 1 0
10 1 44 38 1 0 0 0 +0 0 +0 2 NaN NaN 01.4140 00.0000 00.0000 1 NaN NaN
10 1 45 7 1 0 0 0 +0 0 +0 1 1 2 00.9803 01.9302 06.5847 0 0 0
10 1 46 13 0 1 1 1 -1 0 +1 2 NaN NaN 01.5035 00.0000 00.0000 0 NaN NaN
10 1 47 10 0 1 1 3 -1 1 -1 2 NaN NaN 00.9543 00.0000 00.0000 0 NaN NaN
10 1 48 14 0 1 2 4 -1 0 -1 2 NaN NaN 01.2128 00.0000 00.0000 0 NaN NaN
10 1 49 43 1 0 0 0 +0 0 +0 1 2 1 00.9634 01.2743 00.5959 0 0 0
10 1 50 37 1 0 0 0 +0 0 +0 1 1 2 00.9490 00.6684 00.5757 0 0 0
10 1 51 19 0 1 2 3 -1 1 +1 2 NaN NaN 00.8009 00.0000 00.0000 0 NaN NaN
10 1 52 28 1 0 0 0 +0 0 +0 1 1 2 00.7457 01.8496 00.3152 0 0 0
10 1 53 26 0 1 1 1 +1 0 +1 2 NaN NaN 01.2243 00.0000 00.0000 0 NaN NaN
10 1 54 6 0 1 1 4 -1 0 +1 2 NaN NaN 01.0550 00.0000 00.0000 0 NaN NaN
10 1 55 36 0 1 1 1 -1 1 -1 2 NaN NaN 01.1806 00.0000 00.0000 0 NaN NaN
10 1 56 23 0 1 1 1 +1 1 -1 1 2 1 01.7327 01.0192 00.6719 1 0 0
10 1 57 17 0 1 2 4 -1 1 +1 2 NaN NaN 01.0696 00.0000 00.0000 0 NaN NaN
10 1 58 13 0 1 2 1 +1 1 -1 2 NaN NaN 00.7466 00.0000 00.0000 0 NaN NaN
10 1 59 18 0 1 2 1 +1 1 +1 1 2 2 01.3335 00.6849 00.6236 1 1 1
10 1 60 40 1 0 0 0 +0 0 +0 2 NaN NaN 01.0714 00.0000 00.0000 1 NaN NaN
10 1 61 18 0 1 2 4 -1 0 +1 1 2 1 02.4130 00.6629 00.7783 1 1 1
10 1 62 27 0 1 1 3 +1 0 -1 2 NaN NaN 01.5078 00.0000 00.0000 0 NaN NaN
10 1 63 26 0 1 2 1 -1 1 -1 1 1 1 02.2866 01.2460 00.8571 1 0 1
10 1 64 42 0 1 2 1 -1 0 +1 2 NaN NaN 00.7990 00.0000 00.0000 0 NaN NaN
10 1 65 9 0 1 1 3 -1 1 +1 2 NaN NaN 00.6631 00.0000 00.0000 0 NaN NaN
10 1 66 41 0 1 1 1 +1 1 +1 2 NaN NaN 01.5408 00.0000 00.0000 0 NaN NaN
10 1 67 20 0 1 2 3 +1 0 -1 2 NaN NaN 01.7902 00.0000 00.0000 0 NaN NaN
10 1 68 38 0 1 2 1 -1 0 +1 2 NaN NaN 00.8937 00.0000 00.0000 0 NaN NaN
10 1 69 23 0 1 2 3 +1 0 +1 1 2 2 01.5542 00.4967 00.7630 1 1 1
10 1 70 24 0 1 1 4 +1 0 +1 2 NaN NaN 01.0924 00.0000 00.0000 0 NaN NaN
10 1 71 3 1 0 0 0 +0 0 +0 1 2 1 01.7926 00.7885 00.5469 0 0 0
10 1 72 11 0 1 1 1 -1 0 -1 2 NaN NaN 01.0135 00.0000 00.0000 0 NaN NaN
10 1 73 48 1 0 0 0 +0 0 +0 2 NaN NaN 00.7725 00.0000 00.0000 1 NaN NaN
10 1 74 40 0 1 2 1 -1 0 -1 1 2 1 03.2148 00.8552 01.0260 1 1 1
10 1 75 9 1 0 0 0 +0 0 +0 2 NaN NaN 00.8818 00.0000 00.0000 1 NaN NaN
10 1 76 39 0 1 2 3 +1 1 +1 2 NaN NaN 00.7266 00.0000 00.0000 0 NaN NaN
10 1 77 16 0 1 2 1 +1 0 +1 1 1 1 01.7780 00.5505 00.5908 1 0 0
10 1 78 6 1 0 0 0 +0 0 +0 1 2 1 01.8399 00.7224 00.6266 0 0 0
10 1 79 39 0 1 1 1 +1 0 +1 1 1 1 01.7307 00.8254 00.4698 1 1 0
10 1 80 8 0 1 2 3 -1 1 -1 2 NaN NaN 01.7085 00.0000 00.0000 0 NaN NaN
10 2 01 39 0 1 1 1 +1 0 +1 1 2 1 01.7135 00.7287 01.5133 1 0 0
10 2 02 11 0 1 1 1 -1 0 -1 1 2 2 01.2673 01.4696 00.5915 1 0 0
10 2 03 2 0 1 2 1 +1 0 -1 1 2 1 00.7845 00.9909 01.9090 1 1 0
10 2 04 38 1 0 0 0 +0 0 +0 1 1 2 01.4071 00.6437 00.7918 0 0 0
10 2 05 48 1 0 0 0 +0 0 +0 1 1 1 00.8645 01.0034 01.0409 0 0 0
10 2 06 17 0 1 2 4 -1 1 +1 1 2 1 00.8797 00.6500 01.2782 1 1 1
10 2 07 10 0 1 1 1 -1 0 -1 1 2 1 02.1786 00.7586 02.7102 1 0 1
10 2 08 47 0 1 1 1 +1 1 +1 2 NaN NaN 01.3434 00.0000 00.0000 0 NaN NaN
10 2 09 7 1 0 0 0 +0 0 +0 1 1 1 01.7291 00.6158 00.9094 0 0 0
10 2 10 21 0 1 1 1 -1 0 +1 1 1 1 00.7212 01.9061 00.7382 1 1 1
10 2 11 46 1 0 0 0 +0 0 +0 2 NaN NaN 01.2130 00.0000 00.0000 1 NaN NaN
10 2 12 3 1 0 0 0 +0 0 +0 1 1 1 00.8996 00.6052 00.3699 0 0 0
10 2 13 31 0 1 1 4 -1 0 -1 1 1 2 02.6536 01.1978 01.3228 1 1 0
10 2 14 12 0 1 2 4 -1 1 -1 2 NaN NaN 01.3572 00.0000 00.0000 0 NaN NaN
10 2 15 48 0 1 1 1 +1 1 -1 2 NaN NaN 00.9103 00.0000 00.0000 0 NaN NaN
10 2 16 23 0 1 2 3 +1 0 +1 1 1 2 00.7695 00.6407 02.1653 1 0 1
10 2 17 41 0 1 1 1 +1 1 +1 2 NaN NaN 00.6922 00.0000 00.0000 0 NaN NaN
10 2 18 35 1 0 0 0 +0 0 +0 2 NaN NaN 01.0250 00.0000 00.0000 1 NaN NaN
10 2 19 26 0 1 2 1 -1 1 -1 2 NaN NaN 01.4562 00.0000 00.0000 0 NaN NaN
10 2 20 14 0 1 2 4 -1 0 -1 2 NaN NaN 01.6771 00.0000 00.0000 0 NaN NaN
10 2 21 25 0 1 2 3 -1 0 -1 1 2 1 01.0248 00.5807 01.8036 1 1 1
10 2 22 28 0 1 2 4 +1 1 +1 2 NaN NaN 00.9858 00.0000 00.0000 0 NaN NaN
10 2 23 19 0 1 2 3 -1 1 +1 2 NaN NaN 00.6189 00.0000 00.0000 0 NaN NaN
10 2 24 5 0 1 2 3 -1 0 +1 1 1 1 01.6113 01.1749 00.5973 1 0 1
10 2 25 15 0 1 1 3 -1 0 -1 2 NaN NaN 00.8543 00.0000 00.0000 0 NaN NaN
10 2 26 30 0 1 2 1 +1 1 -1 2 NaN NaN 00.5886 00.0000 00.0000 0 NaN NaN
10 2 27 1 0 1 2 4 +1 1 -1 2 NaN NaN 00.7982 00.0000 00.0000 0 NaN NaN
10 2 28 6 1 0 0 0 +0 0 +0 1 1 2 01.0630 00.9057 01.0114 0 0 0
10 2 29 4 0 1 1 4 +1 1 -1 2 NaN NaN 00.5143 00.0000 00.0000 0 NaN NaN
10 2 30 24 0 1 2 3 +1 1 -1 2 NaN NaN 02.5024 00.0000 00.0000 0 NaN NaN
10 2 31 7 0 1 1 1 -1 1 +1 1 1 1 02.1031 01.1825 01.5962 1 1 1
10 2 32 26 0 1 1 1 +1 0 +1 2 NaN NaN 00.6593 00.0000 00.0000 0 NaN NaN
10 2 33 27 0 1 1 4 -1 1 +1 2 NaN NaN 00.4977 00.0000 00.0000 0 NaN NaN
10 2 34 33 0 1 2 1 -1 1 +1 2 NaN NaN 00.9504 00.0000 00.0000 0 NaN NaN
10 2 35 42 0 1 1 4 +1 1 +1 2 NaN NaN 00.6809 00.0000 00.0000 0 NaN NaN
10 2 36 31 0 1 1 3 +1 1 +1 2 NaN NaN 00.4545 00.0000 00.0000 0 NaN NaN
10 2 37 39 0 1 2 3 +1 1 +1 2 NaN NaN 00.6700 00.0000 00.0000 0 NaN NaN
10 2 38 4 0 1 1 4 +1 0 -1 1 2 2 00.9564 01.6358 01.8227 1 0 1
10 2 39 44 0 1 2 1 -1 1 -1 2 NaN NaN 00.9402 00.0000 00.0000 0 NaN NaN
10 2 40 47 0 1 1 1 +1 0 -1 1 1 2 00.6709 04.1782 00.8340 1 1 1
10 2 41 45 0 1 2 1 -1 0 -1 1 1 1 01.8341 01.4045 00.8332 1 0 1
10 2 42 21 0 1 1 1 -1 1 -1 2 NaN NaN 00.7604 00.0000 00.0000 0 NaN NaN
10 2 43 13 0 1 2 1 +1 1 -1 2 NaN NaN 00.5467 00.0000 00.0000 0 NaN NaN
10 2 44 27 0 1 1 3 +1 0 -1 2 NaN NaN 01.3332 00.0000 00.0000 0 NaN NaN
10 2 45 3 0 1 1 1 +1 0 -1 1 2 2 00.8711 03.3777 01.0919 1 0 1
10 2 46 18 0 1 2 4 -1 0 +1 1 2 2 01.0883 00.7702 01.1374 1 1 0
10 2 47 24 0 1 1 4 +1 0 +1 1 1 1 00.9242 00.5331 00.9261 1 1 0
10 2 48 10 0 1 1 3 -1 1 -1 2 NaN NaN 00.4492 00.0000 00.0000 0 NaN NaN
10 2 49 16 0 1 2 1 +1 0 +1 2 NaN NaN 00.8086 00.0000 00.0000 0 NaN NaN
10 2 50 2 1 0 0 0 +0 0 +0 1 1 1 01.2808 01.1303 00.9061 0 0 0
10 2 51 34 1 0 0 0 +0 0 +0 2 NaN NaN 00.7347 00.0000 00.0000 1 NaN NaN
10 2 52 43 1 0 0 0 +0 0 +0 1 1 2 03.9935 01.6020 00.8301 0 0 0
10 2 53 33 1 0 0 0 +0 0 +0 2 NaN NaN 00.7089 00.0000 00.0000 1 NaN NaN
10 2 54 32 1 0 0 0 +0 0 +0 2 NaN NaN 00.8811 00.0000 00.0000 1 NaN NaN
10 2 55 35 0 1 2 1 -1 1 +1 2 NaN NaN 00.5824 00.0000 00.0000 0 NaN NaN
10 2 56 16 0 1 1 4 -1 1 -1 2 NaN NaN 00.4876 00.0000 00.0000 0 NaN NaN
10 2 57 37 1 0 0 0 +0 0 +0 2 NaN NaN 00.4770 00.0000 00.0000 1 NaN NaN
10 2 58 44 0 1 2 4 +1 0 +1 2 NaN NaN 00.7703 00.0000 00.0000 0 NaN NaN
10 2 59 17 0 1 2 1 +1 0 -1 1 2 2 00.6519 00.2078 00.9822 1 1 1
10 2 60 42 0 1 2 1 -1 0 +1 2 NaN NaN 00.7906 00.0000 00.0000 0 NaN NaN
10 2 61 9 0 1 1 3 -1 1 +1 2 NaN NaN 00.7040 00.0000 00.0000 0 NaN NaN
10 2 62 19 0 1 1 3 -1 0 +1 2 NaN NaN 00.8122 00.0000 00.0000 0 NaN NaN
10 2 63 9 1 0 0 0 +0 0 +0 1 1 2 02.3877 01.0230 00.5149 0 0 0
10 2 64 8 0 1 2 3 -1 1 -1 2 NaN NaN 00.4078 00.0000 00.0000 0 NaN NaN
10 2 65 36 0 1 1 1 -1 1 -1 2 NaN NaN 00.6413 00.0000 00.0000 0 NaN NaN
10 2 66 34 0 1 1 3 +1 0 +1 2 NaN NaN 03.0564 00.0000 00.0000 0 NaN NaN
10 2 67 6 0 1 1 4 -1 0 +1 2 NaN NaN 00.8107 00.0000 00.0000 0 NaN NaN
10 2 68 40 0 1 2 1 -1 0 -1 1 2 2 00.9942 00.3756 00.9350 1 1 0
10 2 69 18 0 1 2 1 +1 1 +1 2 NaN NaN 00.7135 00.0000 00.0000 0 NaN NaN
10 2 70 23 0 1 1 1 +1 1 -1 2 NaN NaN 00.4689 00.0000 00.0000 0 NaN NaN
10 2 71 13 0 1 1 1 -1 0 +1 1 2 2 04.2196 00.9223 00.8990 1 0 0
10 2 72 40 1 0 0 0 +0 0 +0 2 NaN NaN 00.4397 00.0000 00.0000 1 NaN NaN
10 2 73 29 0 1 1 3 +1 1 -1 2 NaN NaN 00.3993 00.0000 00.0000 0 NaN NaN
10 2 74 25 0 1 2 1 +1 1 +1 2 NaN NaN 00.5367 00.0000 00.0000 0 NaN NaN
10 2 75 38 0 1 2 1 -1 0 +1 2 NaN NaN 00.7007 00.0000 00.0000 0 NaN NaN
10 2 76 8 0 1 2 1 +1 0 +1 1 1 1 01.1770 01.1749 00.8371 1 0 0
10 2 77 28 1 0 0 0 +0 0 +0 1 2 2 00.7965 01.0503 00.4456 0 0 0
10 2 78 37 0 1 2 4 +1 0 -1 1 2 2 00.7883 01.2507 00.8618 1 1 1
10 2 79 20 0 1 2 3 +1 0 -1 2 NaN NaN 00.7870 00.0000 00.0000 0 NaN NaN
10 2 80 11 0 1 1 1 -1 1 +1 2 NaN NaN 00.4604 00.0000 00.0000 0 NaN NaN
10 3 01 41 0 1 1 1 +1 1 +1 2 NaN NaN 02.4543 00.0000 00.0000 0 NaN NaN
10 3 02 34 0 1 1 3 +1 0 +1 1 1 1 01.5773 01.1741 00.9964 1 1 0
10 3 03 48 0 1 1 1 +1 1 -1 2 NaN NaN 00.5969 00.0000 00.0000 0 NaN NaN
10 3 04 27 0 1 1 4 -1 1 +1 2 NaN NaN 00.5020 00.0000 00.0000 0 NaN NaN
10 3 05 40 1 0 0 0 +0 0 +0 2 NaN NaN 03.1788 00.0000 00.0000 1 NaN NaN
10 3 06 3 0 1 1 1 +1 0 -1 1 1 1 00.7358 01.2964 00.7930 1 1 0
10 3 07 18 0 1 2 1 +1 1 +1 2 NaN NaN 00.4652 00.0000 00.0000 0 NaN NaN
10 3 08 28 1 0 0 0 +0 0 +0 1 2 2 01.2079 00.9329 00.9411 0 0 0
10 3 09 33 0 1 2 1 -1 1 +1 1 1 1 00.9437 02.8232 01.0243 1 0 1
10 3 10 21 0 1 1 1 -1 1 -1 2 NaN NaN 00.5114 00.0000 00.0000 0 NaN NaN
10 3 11 25 0 1 2 3 -1 0 -1 1 2 1 00.8993 00.3489 01.0216 1 1 1
10 3 12 36 0 1 1 1 -1 1 -1 2 NaN NaN 00.8611 00.0000 00.0000 0 NaN NaN
10 3 13 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.6745 00.0000 00.0000 1 NaN NaN
10 3 14 40 0 1 2 1 -1 0 -1 1 2 2 00.8001 00.5259 00.5350 1 1 0
10 3 15 14 0 1 2 4 -1 0 -1 2 NaN NaN 00.7468 00.0000 00.0000 0 NaN NaN
10 3 16 37 0 1 2 4 +1 0 -1 1 2 2 00.6130 00.8426 01.5423 1 1 1
10 3 17 3 1 0 0 0 +0 0 +0 2 NaN NaN 00.6715 00.0000 00.0000 1 NaN NaN
10 3 18 35 0 1 2 1 -1 1 +1 1 2 2 01.8691 01.0862 01.2482 1 1 0
10 3 19 18 0 1 2 4 -1 0 +1 1 2 2 00.8222 00.6431 00.5033 1 1 0
10 3 20 17 0 1 2 4 -1 1 +1 2 NaN NaN 01.1646 00.0000 00.0000 0 NaN NaN
10 3 21 11 0 1 1 1 -1 1 +1 2 NaN NaN 00.8060 00.0000 00.0000 0 NaN NaN
10 3 22 30 0 1 2 1 +1 1 -1 2 NaN NaN 00.5741 00.0000 00.0000 0 NaN NaN
10 3 23 47 0 1 1 1 +1 0 -1 2 NaN NaN 03.5840 00.0000 00.0000 0 NaN NaN
10 3 24 11 0 1 1 1 -1 0 -1 1 1 1 00.8840 00.8783 00.4886 1 1 1
10 3 25 13 0 1 1 1 -1 0 +1 1 1 1 01.0867 05.3286 00.9131 1 1 1
10 3 26 8 0 1 2 3 -1 1 -1 2 NaN NaN 00.6608 00.0000 00.0000 0 NaN NaN
10 3 27 16 0 1 1 4 -1 1 -1 2 NaN NaN 00.4352 00.0000 00.0000 0 NaN NaN
10 3 28 44 0 1 2 4 +1 0 +1 2 NaN NaN 00.7634 00.0000 00.0000 0 NaN NaN
10 3 29 44 0 1 2 1 -1 1 -1 2 NaN NaN 00.4217 00.0000 00.0000 0 NaN NaN
10 3 30 38 0 1 2 1 -1 0 +1 2 NaN NaN 00.5265 00.0000 00.0000 0 NaN NaN
10 3 31 45 0 1 2 1 -1 0 -1 1 2 2 00.8178 00.6228 00.3401 1 1 0
10 3 32 7 0 1 1 1 -1 1 +1 1 1 2 00.5120 01.7696 00.6549 1 1 0
10 3 33 47 0 1 1 1 +1 1 +1 2 NaN NaN 00.5099 00.0000 00.0000 0 NaN NaN
10 3 34 2 0 1 2 1 +1 0 -1 1 2 2 00.8825 01.1327 01.2127 1 1 1
10 3 35 35 1 0 0 0 +0 0 +0 2 NaN NaN 00.8199 00.0000 00.0000 1 NaN NaN
10 3 36 32 1 0 0 0 +0 0 +0 2 NaN NaN 00.8119 00.0000 00.0000 1 NaN NaN
10 3 37 17 0 1 2 1 +1 0 -1 1 1 2 00.6754 02.1021 01.6774 1 0 1
10 3 38 43 1 0 0 0 +0 0 +0 2 NaN NaN 00.8650 00.0000 00.0000 1 NaN NaN
10 3 39 26 0 1 2 1 -1 1 -1 2 NaN NaN 00.5663 00.0000 00.0000 0 NaN NaN
10 3 40 42 0 1 2 1 -1 0 +1 2 NaN NaN 00.7443 00.0000 00.0000 0 NaN NaN
10 3 41 29 0 1 1 3 +1 1 -1 2 NaN NaN 00.5305 00.0000 00.0000 0 NaN NaN
10 3 42 10 0 1 1 3 -1 1 -1 2 NaN NaN 00.7739 00.0000 00.0000 0 NaN NaN
10 3 43 24 0 1 2 3 +1 1 -1 2 NaN NaN 00.4472 00.0000 00.0000 0 NaN NaN
10 3 44 46 1 0 0 0 +0 0 +0 2 NaN NaN 00.9026 00.0000 00.0000 1 NaN NaN
10 3 45 12 0 1 2 4 -1 1 -1 2 NaN NaN 00.7627 00.0000 00.0000 0 NaN NaN
10 3 46 23 0 1 2 3 +1 0 +1 1 1 1 00.5801 00.7150 01.2123 1 0 0
10 3 47 8 0 1 2 1 +1 0 +1 2 NaN NaN 00.4829 00.0000 00.0000 0 NaN NaN
10 3 48 1 0 1 2 4 +1 1 -1 2 NaN NaN 00.6168 00.0000 00.0000 0 NaN NaN
10 3 49 6 0 1 1 4 -1 0 +1 2 NaN NaN 00.6973 00.0000 00.0000 0 NaN NaN
10 3 50 4 0 1 1 4 +1 0 -1 1 2 2 00.5658 01.3893 00.4186 1 0 1
10 3 51 2 1 0 0 0 +0 0 +0 2 NaN NaN 00.4107 00.0000 00.0000 1 NaN NaN
10 3 52 7 1 0 0 0 +0 0 +0 2 NaN NaN 00.6589 00.0000 00.0000 1 NaN NaN
10 3 53 19 0 1 2 3 -1 1 +1 2 NaN NaN 00.7533 00.0000 00.0000 0 NaN NaN
10 3 54 25 0 1 2 1 +1 1 +1 2 NaN NaN 00.4602 00.0000 00.0000 0 NaN NaN
10 3 55 26 0 1 1 1 +1 0 +1 1 1 2 00.5143 00.6518 01.5359 1 1 1
10 3 56 42 0 1 1 4 +1 1 +1 2 NaN NaN 00.4413 00.0000 00.0000 0 NaN NaN
10 3 57 5 0 1 2 3 -1 0 +1 1 2 1 00.7688 00.9919 00.6139 1 1 1
10 3 58 31 0 1 1 3 +1 1 +1 2 NaN NaN 00.6139 00.0000 00.0000 0 NaN NaN
10 3 59 10 0 1 1 1 -1 0 -1 1 1 2 01.0936 00.9669 00.4774 1 1 0
10 3 60 48 1 0 0 0 +0 0 +0 2 NaN NaN 00.5948 00.0000 00.0000 1 NaN NaN
10 3 61 19 0 1 1 3 -1 0 +1 2 NaN NaN 06.5314 00.0000 00.0000 0 NaN NaN
10 3 62 9 0 1 1 3 -1 1 +1 2 NaN NaN 00.4445 00.0000 00.0000 0 NaN NaN
10 3 63 24 0 1 1 4 +1 0 +1 1 1 1 01.0120 01.1768 01.2544 1 1 0
10 3 64 33 1 0 0 0 +0 0 +0 1 1 2 01.3242 00.9484 00.6999 0 0 0
10 3 65 31 0 1 1 4 -1 0 -1 1 1 2 02.5847 01.3078 01.7475 1 1 0
10 3 66 39 0 1 1 1 +1 0 +1 1 2 2 01.3496 00.6523 01.0884 1 0 1
10 3 67 20 0 1 2 3 +1 0 -1 2 NaN NaN 00.5412 00.0000 00.0000 0 NaN NaN
10 3 68 27 0 1 1 3 +1 0 -1 2 NaN NaN 00.5125 00.0000 00.0000 0 NaN NaN
10 3 69 34 1 0 0 0 +0 0 +0 2 NaN NaN 00.9326 00.0000 00.0000 1 NaN NaN
10 3 70 23 0 1 1 1 +1 1 -1 2 NaN NaN 00.5031 00.0000 00.0000 0 NaN NaN
10 3 71 16 0 1 2 1 +1 0 +1 2 NaN NaN 00.8764 00.0000 00.0000 0 NaN NaN
10 3 72 28 0 1 2 4 +1 1 +1 2 NaN NaN 00.7219 00.0000 00.0000 0 NaN NaN
10 3 73 9 1 0 0 0 +0 0 +0 1 2 2 01.0054 02.5306 00.4399 0 0 0
10 3 74 13 0 1 2 1 +1 1 -1 2 NaN NaN 00.3993 00.0000 00.0000 0 NaN NaN
10 3 75 6 1 0 0 0 +0 0 +0 2 NaN NaN 00.3928 00.0000 00.0000 1 NaN NaN
10 3 76 39 0 1 2 3 +1 1 +1 2 NaN NaN 00.5937 00.0000 00.0000 0 NaN NaN
10 3 77 15 0 1 1 3 -1 0 -1 2 NaN NaN 00.5789 00.0000 00.0000 0 NaN NaN
10 3 78 4 0 1 1 4 +1 1 -1 2 NaN NaN 01.2361 00.0000 00.0000 0 NaN NaN
10 3 79 37 1 0 0 0 +0 0 +0 2 NaN NaN 00.5385 00.0000 00.0000 1 NaN NaN
10 3 80 21 0 1 1 1 -1 0 +1 1 1 2 00.7500 01.8218 00.8170 1 1 0
10 4 01 18 0 1 2 1 +1 1 +1 2 NaN NaN 00.9372 00.0000 00.0000 0 NaN NaN
10 4 02 3 0 1 1 1 +1 0 -1 1 2 2 00.8277 00.6481 00.9721 1 0 1
10 4 03 31 0 1 1 4 -1 0 -1 1 1 1 01.7092 00.6452 00.5374 1 1 1
10 4 04 39 0 1 1 1 +1 0 +1 2 NaN NaN 01.0847 00.0000 00.0000 0 NaN NaN
10 4 05 5 0 1 2 3 -1 0 +1 1 2 2 00.6495 01.0056 00.7389 1 1 0
10 4 06 48 1 0 0 0 +0 0 +0 2 NaN NaN 01.2624 00.0000 00.0000 1 NaN NaN
10 4 07 18 0 1 2 4 -1 0 +1 2 NaN NaN 00.6436 00.0000 00.0000 0 NaN NaN
10 4 08 29 0 1 1 3 +1 1 -1 1 1 2 05.3468 00.7224 00.6746 1 1 1
10 4 09 19 0 1 1 3 -1 0 +1 2 NaN NaN 00.7528 00.0000 00.0000 0 NaN NaN
10 4 10 27 0 1 1 3 +1 0 -1 2 NaN NaN 00.5070 00.0000 00.0000 0 NaN NaN
10 4 11 37 0 1 2 4 +1 0 -1 1 1 1 00.7357 01.6481 01.4824 1 0 0
10 4 12 10 0 1 1 3 -1 1 -1 2 NaN NaN 00.6618 00.0000 00.0000 0 NaN NaN
10 4 13 42 0 1 2 1 -1 0 +1 2 NaN NaN 00.6754 00.0000 00.0000 0 NaN NaN
