sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
06 1 24 20 1 0 0 0 +0 0 +0 2 NaN NaN 01.5077 00.0000 00.0000 1 NaN NaN
06 1 25 43 0 1 1 3 +1 1 -1 1 1 1 00.9106 01.2875 01.0409 1 1 0
06 1 26 44 0 1 2 3 +1 0 +1 2 NaN NaN 01.2472 00.0000 00.0000 0 NaN NaN
06 1 27 7 0 1 1 1 -1 0 +1 2 NaN NaN 00.9004 00.0000 00.0000 0 NaN NaN
06 1 28 27 1 0 0 0 +0 0 +0 2 NaN NaN 00.8082 00.0000 00.0000 1 NaN NaN
06 1 29 15 0 1 1 1 +1 1 +1 1 2 2 00.8164 01.0215 00.9293 1 0 1
06 1 30 29 0 1 2 1 +1 1 +1 2 NaN NaN 01.8287 00.0000 00.0000 0 NaN NaN
06 1 31 39 1 0 0 0 +0 0 +0 1 1 2 00.8181 00.7832 00.2697 0 0 0
06 1 32 36 0 1 2 1 +1 0 -1 1 2 1 00.9888 00.8018 00.2087 1 1 0
06 1 33 23 0 1 2 4 -1 0 -1 1 1 2 00.8497 00.3796 00.1226 1 0 0
06 1 34 8 0 1 2 1 -1 1 -1 1 1 2 00.9434 00.2790 00.2503 1 0 0
06 1 35 34 0 1 2 3 +1 1 -1 1 2 1 03.0496 00.1370 00.0987 1 1 0
06 1 36 27 0 1 2 3 -1 0 +1 1 2 1 01.3041 00.0809 00.2367 1 1 1
06 1 37 11 0 1 2 3 -1 1 +1 2 NaN NaN 00.6687 00.0000 00.0000 0 NaN NaN
06 1 38 35 0 1 2 1 -1 1 -1 1 1 2 00.8102 00.2633 00.1075 1 0 0
06 1 39 37 0 1 1 1 -1 1 +1 1 2 2 01.8728 00.2100 00.2161 1 0 0
06 1 40 5 0 1 2 3 +1 0 -1 2 NaN NaN 00.9046 00.0000 00.0000 0 NaN NaN
06 1 41 48 0 1 1 1 -1 1 +1 2 NaN NaN 01.0846 00.0000 00.0000 0 NaN NaN
06 1 42 41 0 1 1 4 +1 0 +1 1 1 2 00.8414 00.0858 00.4658 1 1 1
06 1 43 35 0 1 1 3 -1 0 +1 2 NaN NaN 00.6957 00.0000 00.0000 0 NaN NaN
06 1 44 21 1 0 0 0 +0 0 +0 2 NaN NaN 00.6920 00.0000 00.0000 1 NaN NaN
06 1 45 9 0 1 2 4 +1 0 -1 2 NaN NaN 00.9771 00.0000 00.0000 0 NaN NaN
06 1 46 22 0 1 1 4 +1 0 -1 2 NaN NaN 00.9615 00.0000 00.0000 0 NaN NaN
06 1 47 33 0 1 1 1 -1 0 +1 1 1 2 00.8185 00.4477 00.1241 1 1 0
06 1 48 1 0 1 1 3 -1 1 -1 1 2 1 00.8648 00.2677 00.2879 1 0 1
06 1 49 32 0 1 2 4 -1 1 +1 2 NaN NaN 00.8457 00.0000 00.0000 0 NaN NaN
06 1 50 18 0 1 1 4 -1 0 -1 2 NaN NaN 00.8363 00.0000 00.0000 0 NaN NaN
06 1 51 18 1 0 0 0 +0 0 +0 2 NaN NaN 00.5711 00.0000 00.0000 1 NaN NaN
06 1 52 40 0 1 2 1 +1 0 +1 2 NaN NaN 00.6856 00.0000 00.0000 0 NaN NaN
06 1 53 22 1 0 0 0 +0 0 +0 2 NaN NaN 00.6672 00.0000 00.0000 1 NaN NaN
06 1 54 31 0 1 2 4 +1 1 -1 2 NaN NaN 00.5530 00.0000 00.0000 0 NaN NaN
06 1 55 26 0 1 2 3 -1 0 -1 2 NaN NaN 00.6196 00.0000 00.0000 0 NaN NaN
06 1 56 6 1 0 0 0 +0 0 +0 2 NaN NaN 00.5394 00.0000 00.0000 1 NaN NaN
06 1 57 14 0 1 1 4 -1 0 +1 1 2 1 00.8786 00.5209 00.2900 1 0 1
06 1 58 38 0 1 1 1 -1 1 -1 2 NaN NaN 01.0077 00.0000 00.0000 0 NaN NaN
06 1 59 6 0 1 1 3 -1 0 -1 2 NaN NaN 01.0235 00.0000 00.0000 0 NaN NaN
06 1 60 16 1 0 0 0 +0 0 +0 2 NaN NaN 00.6871 00.0000 00.0000 1 NaN NaN
06 1 61 36 0 1 1 4 +1 1 +1 2 NaN NaN 01.1007 00.0000 00.0000 0 NaN NaN
06 1 62 29 0 1 1 1 +1 0 +1 2 NaN NaN 00.5849 00.0000 00.0000 0 NaN NaN
06 1 63 31 0 1 1 1 +1 0 -1 1 2 1 00.6508 00.2710 00.2588 1 0 0
06 1 64 16 0 1 1 3 +1 0 -1 1 2 2 00.8341 00.2386 00.1640 1 0 1
06 1 65 46 0 1 1 3 -1 1 +1 1 1 1 01.2874 00.3525 00.2416 1 1 1
06 1 66 4 0 1 2 1 +1 1 -1 2 NaN NaN 01.0247 00.0000 00.0000 0 NaN NaN
06 1 67 28 0 1 2 4 +1 1 +1 2 NaN NaN 00.7199 00.0000 00.0000 0 NaN NaN
06 1 68 45 0 1 1 3 +1 0 +1 2 NaN NaN 01.1153 00.0000 00.0000 0 NaN NaN
06 1 69 25 1 0 0 0 +0 0 +0 2 NaN NaN 00.9988 00.0000 00.0000 1 NaN NaN
06 1 70 2 0 1 2 1 +1 1 -1 2 NaN NaN 00.6626 00.0000 00.0000 0 NaN NaN
06 1 71 33 0 1 1 1 +1 1 -1 1 2 2 01.1888 00.2105 00.2009 1 0 1
06 1 72 24 0 1 2 4 +1 0 +1 1 2 1 00.5701 00.1137 00.1240 1 1 0
06 1 73 1 1 0 0 0 +0 0 +0 1 1 1 00.5774 00.2163 00.4146 0 0 0
06 1 74 5 0 1 1 4 +1 1 -1 1 2 2 00.8388 00.1791 00.1707 1 0 1
06 1 75 28 0 1 1 1 -1 0 -1 2 NaN NaN 00.7014 00.0000 00.0000 0 NaN NaN
06 1 76 15 0 1 2 1 -1 0 -1 2 NaN NaN 00.4736 00.0000 00.0000 0 NaN NaN
06 1 77 44 0 1 1 4 -1 1 -1 2 NaN NaN 00.7524 00.0000 00.0000 0 NaN NaN
06 1 78 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.5707 00.0000 00.0000 1 NaN NaN
06 1 79 9 0 1 2 3 -1 1 -1 2 NaN NaN 00.6204 00.0000 00.0000 0 NaN NaN
06 1 80 43 1 0 0 0 +0 0 +0 1 2 2 00.6209 00.2260 00.2640 0 0 0
06 2 01 34 0 1 2 1 -1 0 -1 1 1 2 00.8522 00.5758 00.1826 1 0 0
06 2 02 31 0 1 1 1 +1 0 -1 1 1 2 00.6645 00.2518 00.2086 1 1 1
06 2 03 47 0 1 2 1 -1 1 +1 1 2 2 00.9932 00.1985 00.1895 1 1 0
06 2 04 48 0 1 2 1 +1 0 -1 1 2 2 00.9441 00.2316 00.1892 1 1 1
06 2 05 8 0 1 2 1 -1 0 +1 1 2 1 00.5437 00.1360 00.1619 1 1 1
06 2 06 45 0 1 1 3 +1 0 +1 1 1 1 00.7731 01.0923 00.5662 1 1 0
06 2 07 37 0 1 1 1 -1 1 +1 1 2 1 01.1281 00.1679 00.2081 1 0 1
06 2 08 46 1 0 0 0 +0 0 +0 1 2 2 01.2174 00.1897 00.2125 0 0 0
06 2 09 17 0 1 1 1 +1 1 +1 2 NaN NaN 00.8698 00.0000 00.0000 0 NaN NaN
06 2 10 35 0 1 2 1 -1 1 -1 1 2 1 00.9071 00.2126 00.2030 1 1 1
06 2 11 40 0 1 2 1 +1 0 +1 1 2 1 00.7807 00.2034 00.1932 1 1 0
06 2 12 41 0 1 1 4 +1 0 +1 1 2 2 00.8677 00.1426 00.1835 1 0 1
06 2 13 1 1 0 0 0 +0 0 +0 2 NaN NaN 00.9860 00.0000 00.0000 1 NaN NaN
06 2 14 26 0 1 2 3 -1 0 -1 1 2 2 00.7625 00.1857 00.2574 1 1 0
06 2 15 36 0 1 2 1 +1 0 -1 1 2 2 00.7685 00.1598 00.1999 1 1 1
06 2 16 44 0 1 1 4 -1 1 -1 1 2 2 00.8892 00.1782 00.7938 1 0 0
06 2 17 10 0 1 2 1 +1 1 +1 2 NaN NaN 00.7218 00.0000 00.0000 0 NaN NaN
06 2 18 11 0 1 2 3 -1 1 +1 2 NaN NaN 00.5900 00.0000 00.0000 0 NaN NaN
06 2 19 1 0 1 1 3 -1 1 -1 2 NaN NaN 00.7353 00.0000 00.0000 0 NaN NaN
06 2 20 39 1 0 0 0 +0 0 +0 1 2 2 00.5382 00.1630 00.1874 0 0 0
06 2 21 29 0 1 2 1 +1 1 +1 1 2 1 00.2853 00.1448 00.1219 1 1 0
06 2 22 33 0 1 1 1 +1 1 -1 1 1 1 00.2226 00.1794 00.1724 1 1 0
06 2 23 39 0 1 1 3 +1 1 +1 1 2 1 00.7830 00.1575 00.2305 1 0 0
06 2 24 12 1 0 0 0 +0 0 +0 2 NaN NaN 00.5029 00.0000 00.0000 1 NaN NaN
06 2 25 20 1 0 0 0 +0 0 +0 2 NaN NaN 00.5723 00.0000 00.0000 1 NaN NaN
06 2 26 23 0 1 2 4 -1 0 -1 1 2 1 00.6543 00.2422 00.2633 1 1 1
06 2 27 16 0 1 1 3 +1 0 -1 1 2 1 00.7097 00.1988 00.1899 1 0 0
06 2 28 13 0 1 2 1 -1 1 +1 1 1 1 00.3678 00.2077 00.1492 1 0 1
06 2 29 26 0 1 1 1 +1 1 -1 1 2 2 01.4012 00.2540 00.2588 1 0 1
06 2 30 6 0 1 1 3 -1 0 -1 1 2 2 00.7057 01.7469 00.3298 1 0 0
06 2 31 19 1 0 0 0 +0 0 +0 2 NaN NaN 01.2701 00.0000 00.0000 1 NaN NaN
06 2 32 8 0 1 2 1 -1 1 -1 1 2 1 00.9546 00.4502 00.1585 1 1 1
06 2 33 37 1 0 0 0 +0 0 +0 1 1 1 01.4892 00.4023 00.3208 0 0 0
06 2 34 38 0 1 1 1 -1 1 -1 2 NaN NaN 00.7172 00.0000 00.0000 0 NaN NaN
06 2 35 7 0 1 1 1 -1 1 -1 2 NaN NaN 00.4735 00.0000 00.0000 0 NaN NaN
06 2 36 29 0 1 1 1 +1 0 +1 2 NaN NaN 01.2317 00.0000 00.0000 0 NaN NaN
06 2 37 25 0 1 2 3 +1 1 +1 2 NaN NaN 00.6781 00.0000 00.0000 0 NaN NaN
06 2 38 43 0 1 1 3 +1 1 -1 1 2 2 00.9152 00.2680 00.1924 1 0 1
06 2 39 9 0 1 2 4 +1 0 -1 2 NaN NaN 00.6254 00.0000 00.0000 0 NaN NaN
06 2 40 32 0 1 2 4 -1 1 +1 2 NaN NaN 00.5286 00.0000 00.0000 0 NaN NaN
06 2 41 2 0 1 2 1 +1 1 -1 2 NaN NaN 00.5804 00.0000 00.0000 0 NaN NaN
06 2 42 4 0 1 2 1 +1 1 -1 1 2 1 00.8376 00.1935 00.2010 1 1 0
06 2 43 36 0 1 1 4 +1 1 +1 2 NaN NaN 00.4583 00.0000 00.0000 0 NaN NaN
06 2 44 18 0 1 1 4 -1 0 -1 1 2 1 00.7530 00.2090 00.2312 1 0 1
06 2 45 3 0 1 2 1 -1 0 +1 2 NaN NaN 00.3595 00.0000 00.0000 0 NaN NaN
06 2 46 7 0 1 1 1 -1 0 +1 2 NaN NaN 00.9785 00.0000 00.0000 0 NaN NaN
06 2 47 48 0 1 1 1 -1 1 +1 2 NaN NaN 00.4837 00.0000 00.0000 0 NaN NaN
06 2 48 5 0 1 2 3 +1 0 -1 2 NaN NaN 00.5857 00.0000 00.0000 0 NaN NaN
06 2 49 43 1 0 0 0 +0 0 +0 2 NaN NaN 00.8270 00.0000 00.0000 1 NaN NaN
06 2 50 35 0 1 1 3 -1 0 +1 2 NaN NaN 00.5623 00.0000 00.0000 0 NaN NaN
06 2 51 32 0 1 1 1 +1 0 -1 2 NaN NaN 00.5643 00.0000 00.0000 0 NaN NaN
06 2 52 21 0 1 1 1 -1 0 -1 2 NaN NaN 00.7422 00.0000 00.0000 0 NaN NaN
06 2 53 15 0 1 2 1 -1 0 -1 2 NaN NaN 00.9291 00.0000 00.0000 0 NaN NaN
06 2 54 33 0 1 1 1 -1 0 +1 1 1 2 00.5636 00.3623 00.2023 1 1 0
06 2 55 27 0 1 2 3 -1 0 +1 1 2 1 00.7635 00.2667 00.1428 1 1 1
06 2 56 6 1 0 0 0 +0 0 +0 1 1 1 00.2581 00.1822 00.2220 0 0 0
06 2 57 9 0 1 2 3 -1 1 -1 1 2 1 00.3825 00.1577 00.1021 1 1 1
06 2 58 46 0 1 1 3 -1 1 +1 2 NaN NaN 00.3155 00.0000 00.0000 0 NaN NaN
06 2 59 27 1 0 0 0 +0 0 +0 2 NaN NaN 00.4878 00.0000 00.0000 1 NaN NaN
06 2 60 21 1 0 0 0 +0 0 +0 2 NaN NaN 00.4772 00.0000 00.0000 1 NaN NaN
06 2 61 16 1 0 0 0 +0 0 +0 1 2 1 00.7067 00.0834 00.2723 0 0 0
06 2 62 42 0 1 2 4 -1 0 +1 2 NaN NaN 00.3989 00.0000 00.0000 0 NaN NaN
06 2 63 42 0 1 2 4 -1 1 -1 2 NaN NaN 00.3757 00.0000 00.0000 0 NaN NaN
06 2 64 28 0 1 2 4 +1 1 +1 2 NaN NaN 00.4333 00.0000 00.0000 0 NaN NaN
06 2 65 5 0 1 1 4 +1 1 -1 2 NaN NaN 00.4727 00.0000 00.0000 0 NaN NaN
06 2 66 44 0 1 2 3 +1 0 +1 2 NaN NaN 00.4309 00.0000 00.0000 0 NaN NaN
06 2 67 25 1 0 0 0 +0 0 +0 2 NaN NaN 00.4383 00.0000 00.0000 1 NaN NaN
06 2 68 14 0 1 1 4 -1 0 +1 2 NaN NaN 00.6537 00.0000 00.0000 0 NaN NaN
06 2 69 22 0 1 1 4 +1 0 -1 1 2 1 00.5568 00.1323 00.1102 1 0 0
06 2 70 24 0 1 2 4 +1 0 +1 1 2 1 00.4189 00.1287 00.1384 1 1 0
06 2 71 24 0 1 1 4 -1 1 +1 1 1 1 00.2389 00.1952 00.1716 1 1 1
06 2 72 13 0 1 1 1 +1 0 +1 1 2 2 00.2063 00.2124 00.2187 1 0 1
06 2 73 22 1 0 0 0 +0 0 +0 1 2 1 00.2038 00.0989 00.0620 0 0 0
06 2 74 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.2448 00.0000 00.0000 1 NaN NaN
06 2 75 34 0 1 2 3 +1 1 -1 2 NaN NaN 00.3879 00.0000 00.0000 0 NaN NaN
06 2 76 28 0 1 1 1 -1 0 -1 2 NaN NaN 00.4936 00.0000 00.0000 0 NaN NaN
06 2 77 15 0 1 1 1 +1 1 +1 1 2 1 00.6748 00.2617 00.2177 1 0 0
06 2 78 31 0 1 2 4 +1 1 -1 2 NaN NaN 00.5868 00.0000 00.0000 0 NaN NaN
06 2 79 18 1 0 0 0 +0 0 +0 2 NaN NaN 00.4767 00.0000 00.0000 1 NaN NaN
06 2 80 17 0 1 2 1 +1 0 +1 2 NaN NaN 00.6101 00.0000 00.0000 0 NaN NaN
06 3 01 48 0 1 2 1 +1 0 -1 1 2 1 00.8824 00.3006 00.1274 1 1 0
06 3 02 26 0 1 1 1 +1 1 -1 1 1 2 00.9313 00.2996 00.1264 1 1 1
06 3 03 24 0 1 1 4 -1 1 +1 1 1 1 00.5463 00.2506 00.2875 1 1 1
06 3 04 24 0 1 2 4 +1 0 +1 1 2 2 00.3333 00.2226 00.1807 1 1 1
06 3 05 6 1 0 0 0 +0 0 +0 1 2 2 00.2954 00.0581 00.2472 0 0 0
06 3 06 37 1 0 0 0 +0 0 +0 1 2 1 00.1986 00.1255 00.0712 0 0 0
06 3 07 21 0 1 1 1 -1 0 -1 2 NaN NaN 00.3826 00.0000 00.0000 0 NaN NaN
06 3 08 35 0 1 2 1 -1 1 -1 1 2 1 00.6008 00.1591 00.1667 1 1 1
06 3 09 43 0 1 1 3 +1 1 -1 1 2 1 00.7939 00.1998 00.1908 1 0 0
06 3 10 36 0 1 1 4 +1 1 +1 2 NaN NaN 00.6253 00.0000 00.0000 0 NaN NaN
06 3 11 32 0 1 2 4 -1 1 +1 2 NaN NaN 00.5613 00.0000 00.0000 0 NaN NaN
06 3 12 26 0 1 2 3 -1 0 -1 1 1 1 00.5471 00.3954 00.1857 1 0 1
06 3 13 7 0 1 1 1 -1 1 -1 2 NaN NaN 00.4605 00.0000 00.0000 0 NaN NaN
06 3 14 17 0 1 2 1 +1 0 +1 2 NaN NaN 01.2505 00.0000 00.0000 0 NaN NaN
06 3 15 33 0 1 1 1 -1 0 +1 1 1 1 00.6325 00.1893 00.3408 1 1 1
06 3 16 25 1 0 0 0 +0 0 +0 2 NaN NaN 00.5765 00.0000 00.0000 1 NaN NaN
06 3 17 3 0 1 2 1 -1 0 +1 1 2 1 00.5457 00.3140 00.2039 1 1 1
06 3 18 27 0 1 2 3 -1 0 +1 2 NaN NaN 00.7338 00.0000 00.0000 0 NaN NaN
06 3 19 34 0 1 2 3 +1 1 -1 1 2 1 00.6008 00.1749 00.2951 1 1 0
06 3 20 45 0 1 1 3 +1 0 +1 1 1 1 00.6123 00.2177 00.1919 1 1 0
06 3 21 31 0 1 1 1 +1 0 -1 1 2 2 00.4172 00.5751 00.1818 1 0 1
06 3 22 1 1 0 0 0 +0 0 +0 2 NaN NaN 00.6965 00.0000 00.0000 1 NaN NaN
06 3 23 15 0 1 1 1 +1 1 +1 1 2 1 00.7567 00.2127 00.1389 1 0 0
06 3 24 18 1 0 0 0 +0 0 +0 1 2 2 00.3517 00.4964 00.2826 0 0 0
06 3 25 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.5043 00.0000 00.0000 1 NaN NaN
06 3 26 1 0 1 1 3 -1 1 -1 2 NaN NaN 00.4136 00.0000 00.0000 0 NaN NaN
06 3 27 5 0 1 1 4 +1 1 -1 2 NaN NaN 00.5980 00.0000 00.0000 0 NaN NaN
06 3 28 42 0 1 2 4 -1 0 +1 2 NaN NaN 00.9504 00.0000 00.0000 0 NaN NaN
06 3 29 16 1 0 0 0 +0 0 +0 2 NaN NaN 00.7442 00.0000 00.0000 1 NaN NaN
06 3 30 16 0 1 1 3 +1 0 -1 1 2 1 00.9790 00.1692 00.1936 1 0 0
06 3 31 8 0 1 2 1 -1 1 -1 1 2 1 00.7548 00.1947 00.1855 1 1 1
06 3 32 2 0 1 2 1 +1 1 -1 1 1 1 00.7482 00.2041 00.7858 1 0 0
06 3 33 7 0 1 1 1 -1 0 +1 2 NaN NaN 00.8124 00.0000 00.0000 0 NaN NaN
06 3 34 42 0 1 2 4 -1 1 -1 1 2 1 01.5718 00.2736 00.1968 1 1 1
06 3 35 9 0 1 2 4 +1 0 -1 2 NaN NaN 00.6141 00.0000 00.0000 0 NaN NaN
06 3 36 19 1 0 0 0 +0 0 +0 2 NaN NaN 00.6939 00.0000 00.0000 1 NaN NaN
06 3 37 21 1 0 0 0 +0 0 +0 2 NaN NaN 00.4828 00.0000 00.0000 1 NaN NaN
06 3 38 6 0 1 1 3 -1 0 -1 2 NaN NaN 00.5049 00.0000 00.0000 0 NaN NaN
06 3 39 28 0 1 1 1 -1 0 -1 2 NaN NaN 00.4297 00.0000 00.0000 0 NaN NaN
06 3 40 33 0 1 1 1 +1 1 -1 2 NaN NaN 00.4858 00.0000 00.0000 0 NaN NaN
06 3 41 31 0 1 2 4 +1 1 -1 2 NaN NaN 00.4438 00.0000 00.0000 0 NaN NaN
06 3 42 43 1 0 0 0 +0 0 +0 1 1 1 01.1547 00.2417 00.2147 0 0 0
06 3 43 44 0 1 1 4 -1 1 -1 1 2 1 00.5038 00.3221 00.2123 1 0 1
06 3 44 10 0 1 2 1 +1 1 +1 2 NaN NaN 00.6768 00.0000 00.0000 0 NaN NaN
06 3 45 17 0 1 1 1 +1 1 +1 2 NaN NaN 00.4658 00.0000 00.0000 0 NaN NaN
06 3 46 13 0 1 1 1 +1 0 +1 2 NaN NaN 00.6964 00.0000 00.0000 0 NaN NaN
06 3 47 44 0 1 2 3 +1 0 +1 2 NaN NaN 00.5648 00.0000 00.0000 0 NaN NaN
06 3 48 15 0 1 2 1 -1 0 -1 2 NaN NaN 00.4547 00.0000 00.0000 0 NaN NaN
06 3 49 5 0 1 2 3 +1 0 -1 2 NaN NaN 00.4775 00.0000 00.0000 0 NaN NaN
06 3 50 8 0 1 2 1 -1 0 +1 1 2 1 00.5469 00.1552 00.1798 1 1 1
06 3 51 22 1 0 0 0 +0 0 +0 2 NaN NaN 00.8221 00.0000 00.0000 1 NaN NaN
06 3 52 39 1 0 0 0 +0 0 +0 2 NaN NaN 00.5260 00.0000 00.0000 1 NaN NaN
06 3 53 47 0 1 2 1 -1 1 +1 1 2 1 00.2094 00.2157 00.1419 1 1 1
06 3 54 13 0 1 2 1 -1 1 +1 1 1 2 00.1619 00.2182 00.1284 1 0 0
06 3 55 40 0 1 2 1 +1 0 +1 1 2 1 00.3246 00.2305 00.1881 1 1 0
06 3 56 12 1 0 0 0 +0 0 +0 1 1 1 00.0946 00.1538 00.1949 0 0 0
06 3 57 39 0 1 1 3 +1 1 +1 2 NaN NaN 00.4527 00.0000 00.0000 0 NaN NaN
06 3 58 38 0 1 1 1 -1 1 -1 2 NaN NaN 00.6676 00.0000 00.0000 0 NaN NaN
06 3 59 22 0 1 1 4 +1 0 -1 2 NaN NaN 00.5532 00.0000 00.0000 0 NaN NaN
06 3 60 23 0 1 2 4 -1 0 -1 1 2 2 00.2524 00.1934 00.2323 1 1 0
06 3 61 46 0 1 1 3 -1 1 +1 1 2 1 00.4241 00.1977 00.3007 1 0 1
06 3 62 18 0 1 1 4 -1 0 -1 1 1 1 00.6980 00.2518 00.3207 1 1 1
06 3 63 25 0 1 2 3 +1 1 +1 1 2 1 00.4456 00.2502 00.2391 1 1 0
06 3 64 28 0 1 2 4 +1 1 +1 2 NaN NaN 00.2869 00.0000 00.0000 0 NaN NaN
06 3 65 27 1 0 0 0 +0 0 +0 1 2 1 00.6846 00.1732 00.2927 0 0 0
06 3 66 4 0 1 2 1 +1 1 -1 2 NaN NaN 00.4345 00.0000 00.0000 0 NaN NaN
06 3 67 41 0 1 1 4 +1 0 +1 1 1 1 00.3147 00.1569 00.1977 1 1 0
06 3 68 32 0 1 1 1 +1 0 -1 1 1 1 00.2150 00.1892 00.2126 1 1 0
06 3 69 14 0 1 1 4 -1 0 +1 1 2 1 00.6934 00.1674 00.1917 1 0 1
06 3 70 9 0 1 2 3 -1 1 -1 1 2 2 00.3209 00.2268 00.2805 1 1 0
06 3 71 35 0 1 1 3 -1 0 +1 2 NaN NaN 00.5022 00.0000 00.0000 0 NaN NaN
06 3 72 11 0 1 2 3 -1 1 +1 2 NaN NaN 00.4748 00.0000 00.0000 0 NaN NaN
06 3 73 46 1 0 0 0 +0 0 +0 2 NaN NaN 00.4496 00.0000 00.0000 1 NaN NaN
06 3 74 29 0 1 1 1 +1 0 +1 2 NaN NaN 00.6805 00.0000 00.0000 0 NaN NaN
06 3 75 36 0 1 2 1 +1 0 -1 1 2 1 00.4214 00.2911 00.1506 1 1 0
06 3 76 48 0 1 1 1 -1 1 +1 1 2 2 00.3780 00.6333 00.1901 1 0 0
06 3 77 37 0 1 1 1 -1 1 +1 2 NaN NaN 00.8639 00.0000 00.0000 0 NaN NaN
06 3 78 20 1 0 0 0 +0 0 +0 2 NaN NaN 00.5333 00.0000 00.0000 1 NaN NaN
06 3 79 29 0 1 2 1 +1 1 +1 2 NaN NaN 00.5206 00.0000 00.0000 0 NaN NaN
06 3 80 34 0 1 2 1 -1 0 -1 2 NaN NaN 00.5085 00.0000 00.0000 0 NaN NaN
06 4 01 7 0 1 1 1 -1 1 -1 1 2 1 00.6194 00.1769 00.1365 1 0 1
06 4 02 47 0 1 2 1 -1 1 +1 2 NaN NaN 00.3165 00.0000 00.0000 0 NaN NaN
06 4 03 17 0 1 1 1 +1 1 +1 2 NaN NaN 00.2335 00.0000 00.0000 0 NaN NaN
06 4 04 26 0 1 2 3 -1 0 -1 2 NaN NaN 00.3781 00.0000 00.0000 0 NaN NaN
06 4 05 24 0 1 1 4 -1 1 +1 1 2 1 00.4357 00.2248 00.1183 1 0 1
06 4 06 32 0 1 2 4 -1 1 +1 2 NaN NaN 00.6356 00.0000 00.0000 0 NaN NaN
06 4 07 9 0 1 2 4 +1 0 -1 2 NaN NaN 00.5555 00.0000 00.0000 0 NaN NaN
06 4 08 29 0 1 2 1 +1 1 +1 1 1 2 00.4789 00.1860 00.2734 1 0 1
06 4 09 25 1 0 0 0 +0 0 +0 2 NaN NaN 00.5920 00.0000 00.0000 1 NaN NaN
06 4 10 48 0 1 2 1 +1 0 -1 2 NaN NaN 00.3851 00.0000 00.0000 0 NaN NaN
06 4 11 28 0 1 1 1 -1 0 -1 1 2 1 00.6194 00.2410 00.1010 1 0 1
06 4 12 6 0 1 1 3 -1 0 -1 2 NaN NaN 00.5230 00.0000 00.0000 0 NaN NaN
06 4 13 5 0 1 2 3 +1 0 -1 1 1 2 00.2390 00.2125 00.0749 1 0 1
06 4 14 7 0 1 1 1 -1 0 +1 2 NaN NaN 00.0810 00.0000 00.0000 0 NaN NaN
06 4 15 43 0 1 1 3 +1 1 -1 1 1 1 00.3272 00.0725 00.1808 1 1 0
