sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
08 1 64 17 1 0 0 0 +0 0 +0 2 NaN NaN 00.7602 00.0000 00.0000 1 NaN NaN
08 1 65 6 0 1 2 1 -1 1 +1 2 NaN NaN 00.5464 00.0000 00.0000 0 NaN NaN
08 1 66 40 0 1 2 3 -1 0 +1 2 NaN NaN 00.6131 00.0000 00.0000 0 NaN NaN
08 1 67 3 0 1 2 4 +1 1 -1 2 NaN NaN 00.5655 00.0000 00.0000 0 NaN NaN
08 1 68 21 0 1 1 1 -1 0 +1 2 NaN NaN 00.6321 00.0000 00.0000 0 NaN NaN
08 1 69 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.9359 00.0000 00.0000 1 NaN NaN
08 1 70 12 0 1 2 3 +1 1 +1 2 NaN NaN 00.6345 00.0000 00.0000 0 NaN NaN
08 1 71 7 0 1 1 1 +1 1 -1 1 2 2 01.1614 00.2320 00.5254 1 0 1
08 1 72 28 0 1 1 4 -1 0 -1 2 NaN NaN 00.7687 00.0000 00.0000 0 NaN NaN
08 1 73 44 0 1 1 3 -1 0 -1 2 NaN NaN 00.4583 00.0000 00.0000 0 NaN NaN
08 1 74 9 0 1 2 3 -1 1 -1 2 NaN NaN 00.3850 00.0000 00.0000 0 NaN NaN
08 1 75 45 0 1 2 4 +1 0 +1 1 2 2 00.4586 00.2302 00.2358 1 1 1
08 1 76 43 1 0 0 0 +0 0 +0 1 1 1 00.6523 00.3364 00.3058 0 0 0
08 1 77 4 0 1 2 1 +1 1 -1 2 NaN NaN 00.4948 00.0000 00.0000 0 NaN NaN
08 1 78 8 0 1 1 4 +1 0 +1 1 2 2 00.4035 00.2900 00.2294 1 0 1
08 1 79 37 0 1 2 3 +1 0 -1 1 2 1 00.5493 02.3015 00.6523 1 1 0
08 1 80 2 1 0 0 0 +0 0 +0 1 1 1 04.7794 00.4501 00.3674 0 0 0
08 2 01 12 0 1 2 3 -1 0 -1 1 1 1 00.2782 00.6820 00.3645 1 0 1
08 2 02 41 0 1 1 3 +1 1 +1 2 NaN NaN 03.8794 00.0000 00.0000 0 NaN NaN
08 2 03 16 0 1 1 1 -1 1 -1 2 NaN NaN 01.4229 00.0000 00.0000 0 NaN NaN
08 2 04 44 0 1 1 3 -1 0 -1 1 1 2 00.5732 01.6367 00.7197 1 1 0
08 2 05 11 0 1 1 1 +1 1 +1 2 NaN NaN 00.5398 00.0000 00.0000 0 NaN NaN
08 2 06 3 0 1 2 4 +1 1 -1 1 2 2 01.9512 00.4767 00.4717 1 1 1
08 2 07 20 0 1 2 1 +1 0 -1 1 1 2 01.3418 02.5332 00.7143 1 0 1
08 2 08 45 0 1 2 4 +1 0 +1 2 NaN NaN 00.9979 00.0000 00.0000 0 NaN NaN
08 2 09 3 1 0 0 0 +0 0 +0 1 1 2 00.5176 00.3513 00.3199 0 0 0
08 2 10 18 1 0 0 0 +0 0 +0 2 NaN NaN 00.5249 00.0000 00.0000 1 NaN NaN
08 2 11 37 0 1 2 3 +1 0 -1 1 2 1 00.4969 01.2113 01.1757 1 1 0
08 2 12 39 0 1 1 3 +1 0 +1 1 2 2 01.6163 01.4678 01.1016 1 0 1
08 2 13 46 0 1 2 3 +1 0 +1 1 2 2 01.8978 00.4414 00.2940 1 1 1
08 2 14 20 1 0 0 0 +0 0 +0 2 NaN NaN 00.5950 00.0000 00.0000 1 NaN NaN
08 2 15 17 0 1 2 1 -1 0 -1 2 NaN NaN 00.7555 00.0000 00.0000 0 NaN NaN
08 2 16 11 1 0 0 0 +0 0 +0 1 1 2 00.5902 00.4686 00.4483 0 0 0
08 2 17 18 0 1 1 1 +1 0 +1 1 2 1 00.4398 00.3081 00.1982 1 0 0
08 2 18 34 1 0 0 0 +0 0 +0 2 NaN NaN 00.3754 00.0000 00.0000 1 NaN NaN
08 2 19 15 0 1 2 3 +1 1 -1 1 2 1 00.4816 00.2367 00.2577 1 1 0
08 2 20 44 0 1 1 1 -1 1 +1 1 1 1 01.6334 00.7801 00.3307 1 1 1
08 2 21 4 0 1 2 1 +1 1 -1 2 NaN NaN 00.5183 00.0000 00.0000 0 NaN NaN
08 2 22 22 0 1 1 3 -1 1 +1 2 NaN NaN 00.5543 00.0000 00.0000 0 NaN NaN
08 2 23 1 0 1 1 1 -1 0 -1 2 NaN NaN 00.7169 00.0000 00.0000 0 NaN NaN
08 2 24 22 0 1 2 4 -1 0 -1 2 NaN NaN 00.7612 00.0000 00.0000 0 NaN NaN
08 2 25 31 1 0 0 0 +0 0 +0 2 NaN NaN 00.5472 00.0000 00.0000 1 NaN NaN
08 2 26 2 0 1 2 1 -1 0 +1 2 NaN NaN 00.5659 00.0000 00.0000 0 NaN NaN
08 2 27 30 1 0 0 0 +0 0 +0 1 1 2 00.6806 00.3151 00.4612 0 0 0
08 2 28 27 1 0 0 0 +0 0 +0 1 2 2 00.6113 00.2968 00.3635 0 0 0
08 2 29 32 0 1 1 1 +1 0 +1 1 1 2 00.4538 00.4021 00.3687 1 1 1
08 2 30 35 0 1 1 4 -1 0 +1 1 2 1 01.2596 03.4466 00.9172 1 0 1
08 2 31 37 0 1 2 1 -1 1 -1 1 1 2 01.3204 00.8005 00.7664 1 0 0
08 2 32 40 0 1 1 3 +1 1 -1 1 2 1 01.0797 00.5856 00.6405 1 0 0
08 2 33 42 0 1 2 1 -1 0 -1 2 NaN NaN 01.0242 00.0000 00.0000 0 NaN NaN
08 2 34 46 0 1 1 1 -1 1 +1 1 1 1 01.0393 00.8831 02.1255 1 1 1
08 2 35 42 0 1 1 4 -1 1 -1 1 2 2 00.6871 00.5139 00.4594 1 0 0
08 2 36 19 0 1 1 4 +1 0 -1 2 NaN NaN 01.1861 00.0000 00.0000 0 NaN NaN
08 2 37 33 0 1 1 1 -1 0 +1 2 NaN NaN 00.7308 00.0000 00.0000 0 NaN NaN
08 2 38 32 0 1 2 4 -1 1 -1 1 1 2 00.9499 00.4773 00.4563 1 0 0
08 2 39 6 0 1 2 1 -1 1 +1 2 NaN NaN 00.7511 00.0000 00.0000 0 NaN NaN
08 2 40 9 0 1 2 3 -1 1 -1 2 NaN NaN 00.5693 00.0000 00.0000 0 NaN NaN
08 2 41 48 0 1 2 1 +1 1 +1 1 2 2 00.6839 00.4945 00.4248 1 1 1
08 2 42 10 1 0 0 0 +0 0 +0 2 NaN NaN 00.5924 00.0000 00.0000 1 NaN NaN
08 2 43 41 0 1 1 1 -1 0 -1 1 1 1 00.4655 00.6054 00.3060 1 1 1
08 2 44 6 1 0 0 0 +0 0 +0 2 NaN NaN 00.7684 00.0000 00.0000 1 NaN NaN
08 2 45 4 0 1 2 4 +1 0 -1 2 NaN NaN 00.7786 00.0000 00.0000 0 NaN NaN
08 2 46 40 0 1 2 3 -1 0 +1 1 1 1 00.5795 00.5542 00.5452 1 0 1
08 2 47 43 0 1 1 1 +1 1 -1 1 2 1 01.3492 00.4119 00.2017 1 0 0
08 2 48 30 0 1 2 1 -1 1 +1 1 2 2 00.8114 00.6326 00.6215 1 1 0
08 2 49 28 0 1 1 4 -1 0 -1 1 1 1 00.6851 00.5118 00.4894 1 1 1
08 2 50 12 0 1 2 3 +1 1 +1 2 NaN NaN 00.6549 00.0000 00.0000 0 NaN NaN
08 2 51 17 1 0 0 0 +0 0 +0 2 NaN NaN 00.9733 00.0000 00.0000 1 NaN NaN
08 2 52 2 1 0 0 0 +0 0 +0 1 2 1 00.9585 00.4698 00.4976 0 0 0
08 2 53 8 0 1 2 4 -1 1 +1 2 NaN NaN 00.7424 00.0000 00.0000 0 NaN NaN
08 2 54 29 0 1 2 1 +1 0 -1 2 NaN NaN 00.5611 00.0000 00.0000 0 NaN NaN
08 2 55 27 0 1 2 1 +1 0 +1 1 2 2 00.5157 00.7494 00.5894 1 1 1
08 2 56 8 0 1 1 4 +1 0 +1 2 NaN NaN 00.4470 00.0000 00.0000 0 NaN NaN
08 2 57 23 0 1 1 4 +1 1 +1 1 1 2 00.8066 00.4996 00.2067 1 1 1
08 2 58 23 0 1 2 1 -1 0 +1 1 1 2 00.8486 01.1324 00.2041 1 0 0
08 2 59 13 1 0 0 0 +0 0 +0 2 NaN NaN 00.4613 00.0000 00.0000 1 NaN NaN
08 2 60 45 0 1 2 1 +1 1 -1 1 2 1 00.4835 00.5744 00.1493 1 1 0
08 2 61 26 0 1 2 4 +1 1 +1 2 NaN NaN 00.3768 00.0000 00.0000 0 NaN NaN
08 2 62 21 0 1 1 3 -1 1 -1 1 1 2 00.5463 00.2985 00.2691 1 1 0
08 2 63 24 0 1 2 1 -1 1 -1 2 NaN NaN 00.8596 00.0000 00.0000 0 NaN NaN
08 2 64 25 0 1 2 4 -1 0 +1 1 2 1 01.1530 02.1280 00.6146 1 1 1
08 2 65 15 0 1 1 1 +1 0 -1 2 NaN NaN 00.9830 00.0000 00.0000 0 NaN NaN
08 2 66 26 0 1 1 1 +1 0 -1 1 2 1 00.6641 00.4435 00.2321 1 0 0
08 2 67 48 0 1 1 3 +1 0 -1 2 NaN NaN 00.7278 00.0000 00.0000 0 NaN NaN
08 2 68 24 0 1 2 1 +1 0 +1 2 NaN NaN 00.6267 00.0000 00.0000 0 NaN NaN
08 2 69 43 1 0 0 0 +0 0 +0 2 NaN NaN 00.7698 00.0000 00.0000 1 NaN NaN
08 2 70 39 0 1 2 1 +1 1 +1 2 NaN NaN 01.8672 00.0000 00.0000 0 NaN NaN
08 2 71 34 0 1 1 4 -1 1 +1 1 2 2 00.5828 00.2056 00.4203 1 0 0
08 2 72 38 1 0 0 0 +0 0 +0 2 NaN NaN 01.0853 00.0000 00.0000 1 NaN NaN
08 2 73 21 0 1 1 1 -1 0 +1 1 2 1 00.5376 00.4345 00.1757 1 0 1
08 2 74 29 0 1 1 1 +1 1 +1 1 2 1 01.0261 00.0703 00.4187 1 0 0
08 2 75 28 0 1 1 4 +1 1 -1 1 2 1 01.1150 00.1715 00.2433 1 0 0
08 2 76 36 0 1 2 3 -1 1 +1 2 NaN NaN 00.5149 00.0000 00.0000 0 NaN NaN
08 2 77 35 0 1 1 1 -1 1 -1 1 2 1 00.8068 00.4686 00.0804 1 0 1
08 2 78 38 1 0 0 0 +0 0 +0 1 2 2 00.3745 01.1418 00.5495 0 0 0
08 2 79 13 0 1 1 3 -1 0 +1 1 2 1 00.7288 00.1854 00.4490 1 0 1
08 2 80 7 0 1 1 1 +1 1 -1 1 1 1 00.4558 00.6116 00.2817 1 1 0
08 3 01 12 0 1 2 3 +1 1 +1 1 2 1 01.9173 00.3004 00.4471 1 1 0
08 3 02 12 0 1 2 3 -1 0 -1 2 NaN NaN 00.4858 00.0000 00.0000 0 NaN NaN
08 3 03 45 0 1 2 4 +1 0 +1 2 NaN NaN 00.3318 00.0000 00.0000 0 NaN NaN
08 3 04 32 0 1 1 1 +1 0 +1 1 2 1 00.2157 00.2699 00.1939 1 0 0
08 3 05 13 0 1 1 3 -1 0 +1 1 1 2 00.2593 00.3272 00.2167 1 1 0
08 3 06 1 0 1 1 1 -1 0 -1 1 1 2 00.4098 00.3117 00.2017 1 1 0
08 3 07 41 0 1 1 1 -1 0 -1 1 2 1 00.2676 00.1758 00.1514 1 0 1
08 3 08 29 0 1 2 1 +1 0 -1 1 1 1 00.2348 00.2402 00.3572 1 0 0
08 3 09 18 0 1 1 1 +1 0 +1 1 1 1 00.2401 00.3094 00.1514 1 1 0
08 3 10 20 1 0 0 0 +0 0 +0 1 2 2 00.2356 00.1772 00.1529 0 0 0
08 3 11 16 0 1 1 1 -1 1 -1 1 2 2 00.2366 00.1784 00.2820 1 0 0
08 3 12 10 1 0 0 0 +0 0 +0 1 1 2 00.0877 00.3395 00.3408 0 0 0
08 3 13 34 0 1 1 4 -1 1 +1 2 NaN NaN 00.2244 00.0000 00.0000 0 NaN NaN
08 3 14 11 0 1 1 1 +1 1 +1 1 2 1 00.0970 00.2521 00.1290 1 0 0
08 3 15 19 0 1 1 4 +1 0 -1 1 2 1 01.3650 00.4431 00.3596 1 0 0
08 3 16 35 0 1 1 1 -1 1 -1 1 1 1 00.3058 00.3236 00.3258 1 1 1
08 3 17 8 0 1 2 4 -1 1 +1 1 1 2 00.7382 00.2902 00.2460 1 0 0
08 3 18 22 0 1 2 4 -1 0 -1 1 2 1 02.3893 01.4087 00.2611 1 1 1
08 3 19 41 0 1 1 3 +1 1 +1 2 NaN NaN 00.3398 00.0000 00.0000 0 NaN NaN
08 3 20 44 0 1 1 3 -1 0 -1 1 2 1 00.4314 00.4286 00.1377 1 0 1
08 3 21 21 0 1 1 1 -1 0 +1 1 1 2 00.2383 00.2426 00.2809 1 1 0
08 3 22 2 1 0 0 0 +0 0 +0 1 2 1 00.3905 00.5491 00.1414 0 0 0
08 3 23 17 0 1 2 1 -1 0 -1 1 1 2 00.3374 00.4347 00.1599 1 0 0
08 3 24 27 1 0 0 0 +0 0 +0 1 1 2 00.2591 00.3434 00.2800 0 0 0
08 3 25 28 0 1 1 4 +1 1 -1 1 2 1 00.1657 00.2700 00.3059 1 0 0
08 3 26 18 1 0 0 0 +0 0 +0 2 NaN NaN 00.2872 00.0000 00.0000 1 NaN NaN
08 3 27 28 0 1 1 4 -1 0 -1 2 NaN NaN 00.2850 00.0000 00.0000 0 NaN NaN
08 3 28 30 0 1 2 1 -1 1 +1 2 NaN NaN 00.2667 00.0000 00.0000 0 NaN NaN
08 3 29 29 0 1 1 1 +1 1 +1 1 2 1 00.2652 00.2694 00.2094 1 0 0
08 3 30 40 0 1 2 3 -1 0 +1 2 NaN NaN 00.4666 00.0000 00.0000 0 NaN NaN
08 3 31 36 0 1 2 3 -1 1 +1 2 NaN NaN 00.4573 00.0000 00.0000 0 NaN NaN
08 3 32 31 1 0 0 0 +0 0 +0 2 NaN NaN 00.5601 00.0000 00.0000 1 NaN NaN
08 3 33 23 0 1 2 1 -1 0 +1 2 NaN NaN 00.4347 00.0000 00.0000 0 NaN NaN
08 3 34 30 1 0 0 0 +0 0 +0 2 NaN NaN 00.4902 00.0000 00.0000 1 NaN NaN
08 3 35 2 0 1 2 1 -1 0 +1 2 NaN NaN 00.4318 00.0000 00.0000 0 NaN NaN
08 3 36 43 1 0 0 0 +0 0 +0 2 NaN NaN 00.6318 00.0000 00.0000 1 NaN NaN
08 3 37 32 0 1 2 4 -1 1 -1 1 1 2 00.6310 00.2997 00.2225 1 0 0
08 3 38 4 0 1 2 1 +1 1 -1 1 2 1 00.4317 00.2689 00.1770 1 1 0
08 3 39 45 0 1 2 1 +1 1 -1 1 2 1 01.1075 02.8847 00.4752 1 1 0
08 3 40 27 0 1 2 1 +1 0 +1 2 NaN NaN 01.2178 00.0000 00.0000 0 NaN NaN
08 3 41 37 0 1 2 1 -1 1 -1 2 NaN NaN 00.6005 00.0000 00.0000 0 NaN NaN
08 3 42 22 0 1 1 3 -1 1 +1 2 NaN NaN 00.5211 00.0000 00.0000 0 NaN NaN
08 3 43 48 0 1 2 1 +1 1 +1 2 NaN NaN 21.5177 00.0000 00.0000 0 NaN NaN
08 3 44 9 0 1 2 3 -1 1 -1 2 NaN NaN 01.2352 00.0000 00.0000 0 NaN NaN
08 3 45 34 1 0 0 0 +0 0 +0 1 2 2 00.5059 00.5789 00.1552 0 0 0
08 3 46 35 0 1 1 4 -1 0 +1 1 2 1 00.8310 00.4436 00.6320 1 0 1
08 3 47 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.5190 00.0000 00.0000 1 NaN NaN
08 3 48 3 0 1 2 4 +1 1 -1 2 NaN NaN 00.7636 00.0000 00.0000 0 NaN NaN
08 3 49 15 0 1 1 1 +1 0 -1 2 NaN NaN 00.5338 00.0000 00.0000 0 NaN NaN
08 3 50 37 0 1 2 3 +1 0 -1 1 1 2 00.6653 01.2606 00.2309 1 0 1
08 3 51 39 0 1 2 1 +1 1 +1 2 NaN NaN 00.5672 00.0000 00.0000 0 NaN NaN
08 3 52 3 1 0 0 0 +0 0 +0 1 2 2 00.4892 00.2271 00.2498 0 0 0
08 3 53 13 1 0 0 0 +0 0 +0 2 NaN NaN 00.5056 00.0000 00.0000 1 NaN NaN
08 3 54 20 0 1 2 1 +1 0 -1 1 1 1 00.4782 02.0093 00.6608 1 0 0
08 3 55 44 0 1 1 1 -1 1 +1 2 NaN NaN 02.5625 00.0000 00.0000 0 NaN NaN
08 3 56 43 0 1 1 1 +1 1 -1 1 2 2 00.7210 00.4343 00.1597 1 0 1
08 3 57 26 0 1 2 4 +1 1 +1 1 1 2 01.0588 04.5816 00.2287 1 0 1
08 3 58 8 0 1 1 4 +1 0 +1 1 2 2 00.4052 00.1792 00.1874 1 0 1
08 3 59 38 1 0 0 0 +0 0 +0 2 NaN NaN 00.2219 00.0000 00.0000 1 NaN NaN
08 3 60 48 0 1 1 3 +1 0 -1 2 NaN NaN 00.5907 00.0000 00.0000 0 NaN NaN
08 3 61 4 0 1 2 4 +1 0 -1 2 NaN NaN 00.5438 00.0000 00.0000 0 NaN NaN
08 3 62 17 1 0 0 0 +0 0 +0 1 2 2 00.6749 00.1177 00.1921 0 0 0
08 3 63 6 0 1 2 1 -1 1 +1 2 NaN NaN 00.3540 00.0000 00.0000 0 NaN NaN
08 3 64 24 0 1 2 1 +1 0 +1 1 2 1 00.0931 00.2641 00.2523 1 1 0
08 3 65 7 0 1 1 1 +1 1 -1 1 2 2 00.1554 00.2111 00.2026 1 0 1
08 3 66 24 0 1 2 1 -1 1 -1 2 NaN NaN 00.0760 00.0000 00.0000 0 NaN NaN
08 3 67 46 0 1 2 3 +1 0 +1 2 NaN NaN 00.4180 00.0000 00.0000 0 NaN NaN
08 3 68 42 0 1 2 1 -1 0 -1 2 NaN NaN 00.6822 00.0000 00.0000 0 NaN NaN
08 3 69 6 1 0 0 0 +0 0 +0 2 NaN NaN 00.6312 00.0000 00.0000 1 NaN NaN
08 3 70 42 0 1 1 4 -1 1 -1 1 2 2 00.4062 00.1967 00.2038 1 0 0
08 3 71 40 0 1 1 3 +1 1 -1 2 NaN NaN 00.3976 00.0000 00.0000 0 NaN NaN
08 3 72 33 0 1 1 1 -1 0 +1 1 2 2 00.4546 00.6431 00.6632 1 0 0
08 3 73 25 0 1 2 4 -1 0 +1 1 2 2 00.9807 00.7308 00.6034 1 1 0
08 3 74 26 0 1 1 1 +1 0 -1 1 2 2 00.6045 00.4986 00.2050 1 0 1
08 3 75 15 0 1 2 3 +1 1 -1 2 NaN NaN 00.4303 00.0000 00.0000 0 NaN NaN
08 3 76 23 0 1 1 4 +1 1 +1 1 2 1 00.5024 00.4008 00.1434 1 0 0
08 3 77 39 0 1 1 3 +1 0 +1 1 1 2 00.3867 01.1700 00.3682 1 1 1
08 3 78 46 0 1 1 1 -1 1 +1 1 1 1 01.1146 01.2592 00.6779 1 1 1
08 3 79 21 0 1 1 3 -1 1 -1 1 2 2 00.6909 03.3015 00.9865 1 0 0
08 3 80 11 1 0 0 0 +0 0 +0 2 NaN NaN 00.6036 00.0000 00.0000 1 NaN NaN
08 4 01 46 0 1 1 1 -1 1 +1 1 1 2 01.7279 01.0473 00.6665 1 1 0
08 4 02 4 0 1 2 1 +1 1 -1 2 NaN NaN 01.5123 00.0000 00.0000 0 NaN NaN
08 4 03 15 0 1 1 1 +1 0 -1 2 NaN NaN 00.8343 00.0000 00.0000 0 NaN NaN
08 4 04 12 0 1 2 3 +1 1 +1 1 2 2 00.7610 00.6002 00.5582 1 1 1
08 4 05 35 0 1 1 1 -1 1 -1 1 1 2 00.8008 00.5588 00.4542 1 1 0
08 4 06 22 0 1 1 3 -1 1 +1 2 NaN NaN 00.6535 00.0000 00.0000 0 NaN NaN
08 4 07 42 0 1 1 4 -1 1 -1 2 NaN NaN 00.5887 00.0000 00.0000 0 NaN NaN
08 4 08 25 0 1 2 4 -1 0 +1 1 2 2 00.6380 00.5458 01.5309 1 1 0
08 4 09 32 0 1 2 4 -1 1 -1 1 2 2 00.5804 00.2031 00.5299 1 1 0
08 4 10 6 1 0 0 0 +0 0 +0 1 2 2 00.4534 00.2572 00.1340 0 0 0
08 4 11 16 0 1 1 1 -1 1 -1 2 NaN NaN 00.4906 00.0000 00.0000 0 NaN NaN
08 4 12 15 0 1 2 3 +1 1 -1 2 NaN NaN 00.5760 00.0000 00.0000 0 NaN NaN
08 4 13 30 0 1 2 1 -1 1 +1 1 2 1 00.2731 01.7172 00.7485 1 1 1
08 4 14 45 0 1 2 4 +1 0 +1 2 NaN NaN 00.6467 00.0000 00.0000 0 NaN NaN
08 4 15 8 0 1 2 4 -1 1 +1 2 NaN NaN 00.9172 00.0000 00.0000 0 NaN NaN
08 4 16 43 1 0 0 0 +0 0 +0 1 1 2 01.3204 00.7685 00.2077 0 0 0
