sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
07 1 62 40 0 1 2 4 -1 1 +1 2 NaN NaN 00.6351 00.0000 00.0000 0 NaN NaN
07 1 63 44 0 1 2 1 -1 0 +1 2 NaN NaN 00.6988 00.0000 00.0000 0 NaN NaN
07 1 64 48 0 1 1 4 +1 0 -1 2 NaN NaN 00.6318 00.0000 00.0000 0 NaN NaN
07 1 65 37 0 1 1 1 +1 0 +1 2 NaN NaN 00.5508 00.0000 00.0000 0 NaN NaN
07 1 66 7 0 1 2 1 -1 1 -1 1 2 1 01.0821 00.5241 00.3576 1 1 1
07 1 67 17 0 1 2 1 -1 1 +1 1 1 2 01.4087 00.8345 00.4949 1 0 0
07 1 68 22 0 1 1 4 +1 1 -1 2 NaN NaN 01.2362 00.0000 00.0000 0 NaN NaN
07 1 69 46 0 1 2 1 +1 0 -1 2 NaN NaN 00.5867 00.0000 00.0000 0 NaN NaN
07 1 70 18 0 1 1 1 -1 1 +1 1 1 2 01.0207 00.4816 01.2605 1 1 0
07 1 71 22 1 0 0 0 +0 0 +0 2 NaN NaN 00.5456 00.0000 00.0000 1 NaN NaN
07 1 72 28 0 1 1 3 +1 0 +1 2 NaN NaN 01.6042 00.0000 00.0000 0 NaN NaN
07 1 73 38 0 1 1 3 -1 0 +1 2 NaN NaN 00.4434 00.0000 00.0000 0 NaN NaN
07 1 74 41 1 0 0 0 +0 0 +0 2 NaN NaN 00.6590 00.0000 00.0000 1 NaN NaN
07 1 75 24 0 1 2 4 +1 1 +1 2 NaN NaN 00.3853 00.0000 00.0000 0 NaN NaN
07 1 76 44 0 1 2 3 +1 1 +1 2 NaN NaN 00.7471 00.0000 00.0000 0 NaN NaN
07 1 77 5 0 1 1 1 +1 0 -1 2 NaN NaN 00.4858 00.0000 00.0000 0 NaN NaN
07 1 78 9 0 1 1 4 +1 0 +1 2 NaN NaN 00.7320 00.0000 00.0000 0 NaN NaN
07 1 79 8 1 0 0 0 +0 0 +0 2 NaN NaN 00.5994 00.0000 00.0000 1 NaN NaN
07 1 80 11 0 1 2 1 +1 0 +1 2 NaN NaN 00.5840 00.0000 00.0000 0 NaN NaN
07 2 01 24 0 1 1 4 -1 0 -1 2 NaN NaN 00.7874 00.0000 00.0000 0 NaN NaN
07 2 02 22 0 1 1 4 +1 1 -1 2 NaN NaN 00.7001 00.0000 00.0000 0 NaN NaN
07 2 03 30 0 1 1 1 +1 0 -1 2 NaN NaN 00.5524 00.0000 00.0000 0 NaN NaN
07 2 04 26 0 1 1 3 -1 1 -1 2 NaN NaN 01.7070 00.0000 00.0000 0 NaN NaN
07 2 05 10 1 0 0 0 +0 0 +0 2 NaN NaN 00.5893 00.0000 00.0000 1 NaN NaN
07 2 06 5 0 1 2 1 +1 1 -1 2 NaN NaN 01.3425 00.0000 00.0000 0 NaN NaN
07 2 07 6 0 1 1 3 +1 0 -1 2 NaN NaN 00.5122 00.0000 00.0000 0 NaN NaN
07 2 08 45 0 1 2 3 -1 0 -1 1 2 2 00.7563 00.6912 00.7747 1 1 0
07 2 09 27 0 1 1 1 +1 1 +1 1 1 2 00.9288 04.0572 00.9267 1 1 1
07 2 10 2 0 1 1 1 -1 0 -1 2 NaN NaN 00.7377 00.0000 00.0000 0 NaN NaN
07 2 11 37 0 1 1 1 +1 0 +1 2 NaN NaN 00.7494 00.0000 00.0000 0 NaN NaN
07 2 12 19 0 1 1 1 -1 0 -1 2 NaN NaN 00.5037 00.0000 00.0000 0 NaN NaN
07 2 13 31 0 1 2 3 +1 1 -1 2 NaN NaN 00.5402 00.0000 00.0000 0 NaN NaN
07 2 14 34 1 0 0 0 +0 0 +0 1 2 1 01.5997 00.2679 00.2239 0 0 0
07 2 15 41 1 0 0 0 +0 0 +0 2 NaN NaN 00.8164 00.0000 00.0000 1 NaN NaN
07 2 16 17 0 1 2 1 -1 1 +1 1 2 1 00.9685 00.3340 00.2073 1 1 1
07 2 17 20 0 1 2 3 +1 0 -1 2 NaN NaN 00.4647 00.0000 00.0000 0 NaN NaN
07 2 18 46 0 1 2 1 +1 0 -1 2 NaN NaN 00.5512 00.0000 00.0000 0 NaN NaN
07 2 19 20 0 1 1 1 +1 1 -1 2 NaN NaN 00.4425 00.0000 00.0000 0 NaN NaN
07 2 20 11 0 1 2 1 +1 0 +1 2 NaN NaN 00.6574 00.0000 00.0000 0 NaN NaN
07 2 21 32 0 1 1 1 +1 1 -1 1 1 2 01.7604 00.3904 00.2775 1 1 1
07 2 22 7 0 1 2 1 -1 1 -1 2 NaN NaN 00.2600 00.0000 00.0000 0 NaN NaN
07 2 23 9 0 1 1 4 +1 0 +1 2 NaN NaN 00.5632 00.0000 00.0000 0 NaN NaN
07 2 24 19 0 1 1 4 +1 1 +1 2 NaN NaN 00.5011 00.0000 00.0000 0 NaN NaN
07 2 25 12 0 1 2 1 -1 0 -1 2 NaN NaN 00.5224 00.0000 00.0000 0 NaN NaN
07 2 26 10 1 0 0 0 +0 0 +0 2 NaN NaN 00.4945 00.0000 00.0000 1 NaN NaN
07 2 27 13 0 1 2 1 +1 1 +1 2 NaN NaN 00.4997 00.0000 00.0000 0 NaN NaN
07 2 28 43 1 0 0 0 +0 0 +0 2 NaN NaN 01.0006 00.0000 00.0000 1 NaN NaN
07 2 29 38 0 1 2 3 -1 1 -1 1 2 2 01.0808 00.8269 00.5032 1 1 0
07 2 30 21 0 1 1 4 -1 1 +1 2 NaN NaN 00.4764 00.0000 00.0000 0 NaN NaN
07 2 31 34 0 1 2 1 -1 0 -1 2 NaN NaN 00.4499 00.0000 00.0000 0 NaN NaN
07 2 32 1 0 1 2 3 +1 0 +1 2 NaN NaN 01.1447 00.0000 00.0000 0 NaN NaN
07 2 33 46 0 1 1 4 -1 1 -1 2 NaN NaN 00.6422 00.0000 00.0000 0 NaN NaN
07 2 34 22 1 0 0 0 +0 0 +0 2 NaN NaN 00.5131 00.0000 00.0000 1 NaN NaN
07 2 35 31 0 1 2 4 +1 0 -1 2 NaN NaN 00.7099 00.0000 00.0000 0 NaN NaN
07 2 36 4 0 1 1 3 -1 1 +1 2 NaN NaN 00.4335 00.0000 00.0000 0 NaN NaN
07 2 37 16 0 1 1 3 +1 1 -1 2 NaN NaN 00.5057 00.0000 00.0000 0 NaN NaN
07 2 38 42 0 1 2 4 -1 0 -1 2 NaN NaN 00.6063 00.0000 00.0000 0 NaN NaN
07 2 39 7 1 0 0 0 +0 0 +0 2 NaN NaN 00.3990 00.0000 00.0000 1 NaN NaN
07 2 40 8 1 0 0 0 +0 0 +0 2 NaN NaN 00.4557 00.0000 00.0000 1 NaN NaN
07 2 41 26 0 1 2 1 +1 0 -1 2 NaN NaN 01.4070 00.0000 00.0000 0 NaN NaN
07 2 42 14 0 1 2 3 -1 1 +1 2 NaN NaN 00.6068 00.0000 00.0000 0 NaN NaN
07 2 43 8 0 1 2 1 +1 1 +1 1 2 2 02.0313 00.5053 00.3390 1 1 1
07 2 44 6 0 1 1 1 -1 1 -1 2 NaN NaN 00.5266 00.0000 00.0000 0 NaN NaN
07 2 45 9 0 1 1 1 -1 1 +1 2 NaN NaN 00.4984 00.0000 00.0000 0 NaN NaN
07 2 46 39 0 1 2 4 -1 0 +1 2 NaN NaN 00.4238 00.0000 00.0000 0 NaN NaN
07 2 47 44 0 1 2 1 -1 0 +1 2 NaN NaN 00.4001 00.0000 00.0000 0 NaN NaN
07 2 48 5 0 1 1 1 +1 0 -1 2 NaN NaN 00.4895 00.0000 00.0000 0 NaN NaN
07 2 49 18 0 1 1 1 -1 1 +1 1 1 1 01.1837 00.2855 00.3529 1 1 1
07 2 50 24 0 1 2 4 +1 1 +1 2 NaN NaN 00.3645 00.0000 00.0000 0 NaN NaN
07 2 51 48 0 1 1 1 -1 1 -1 2 NaN NaN 00.4708 00.0000 00.0000 0 NaN NaN
07 2 52 3 0 1 2 4 -1 1 -1 1 2 2 00.7970 01.1786 01.0004 1 1 0
07 2 53 47 1 0 0 0 +0 0 +0 2 NaN NaN 00.2960 00.0000 00.0000 1 NaN NaN
07 2 54 17 0 1 2 1 +1 0 +1 2 NaN NaN 00.7251 00.0000 00.0000 0 NaN NaN
07 2 55 29 0 1 1 3 +1 1 +1 2 NaN NaN 00.4974 00.0000 00.0000 0 NaN NaN
07 2 56 36 0 1 2 1 -1 0 +1 1 1 2 02.4061 02.4808 00.7119 1 0 0
07 2 57 40 0 1 2 4 -1 1 +1 2 NaN NaN 00.5002 00.0000 00.0000 0 NaN NaN
07 2 58 35 1 0 0 0 +0 0 +0 2 NaN NaN 00.4888 00.0000 00.0000 1 NaN NaN
07 2 59 15 0 1 2 3 -1 0 +1 2 NaN NaN 00.4463 00.0000 00.0000 0 NaN NaN
07 2 60 23 0 1 1 1 +1 0 +1 1 2 2 00.8051 00.4188 00.3048 1 0 1
07 2 61 35 0 1 2 1 -1 1 -1 2 NaN NaN 00.3016 00.0000 00.0000 0 NaN NaN
07 2 62 33 0 1 1 1 -1 0 +1 2 NaN NaN 00.5548 00.0000 00.0000 0 NaN NaN
07 2 63 33 0 1 2 4 +1 1 -1 2 NaN NaN 00.3180 00.0000 00.0000 0 NaN NaN
07 2 64 14 0 1 2 4 +1 0 +1 2 NaN NaN 00.6510 00.0000 00.0000 0 NaN NaN
07 2 65 28 0 1 1 1 +1 1 +1 2 NaN NaN 00.5535 00.0000 00.0000 0 NaN NaN
07 2 66 38 0 1 1 3 -1 0 +1 2 NaN NaN 03.6926 00.0000 00.0000 0 NaN NaN
07 2 67 25 0 1 1 1 -1 0 +1 2 NaN NaN 00.3487 00.0000 00.0000 0 NaN NaN
07 2 68 44 0 1 2 3 +1 1 +1 2 NaN NaN 00.4717 00.0000 00.0000 0 NaN NaN
07 2 69 43 0 1 1 4 -1 0 +1 1 2 2 00.8624 00.3613 00.3133 1 0 0
07 2 70 23 0 1 2 1 +1 1 -1 2 NaN NaN 00.3903 00.0000 00.0000 0 NaN NaN
07 2 71 28 0 1 1 3 +1 0 +1 2 NaN NaN 00.5439 00.0000 00.0000 0 NaN NaN
07 2 72 40 1 0 0 0 +0 0 +0 2 NaN NaN 00.3866 00.0000 00.0000 1 NaN NaN
07 2 73 39 1 0 0 0 +0 0 +0 2 NaN NaN 00.4122 00.0000 00.0000 1 NaN NaN
07 2 74 30 1 0 0 0 +0 0 +0 2 NaN NaN 00.3564 00.0000 00.0000 1 NaN NaN
07 2 75 12 1 0 0 0 +0 0 +0 2 NaN NaN 00.3993 00.0000 00.0000 1 NaN NaN
07 2 76 15 1 0 0 0 +0 0 +0 2 NaN NaN 00.5362 00.0000 00.0000 1 NaN NaN
07 2 77 16 0 1 1 3 -1 0 -1 2 NaN NaN 00.4281 00.0000 00.0000 0 NaN NaN
07 2 78 45 0 1 2 1 -1 1 +1 2 NaN NaN 00.3083 00.0000 00.0000 0 NaN NaN
07 2 79 13 1 0 0 0 +0 0 +0 2 NaN NaN 00.5940 00.0000 00.0000 1 NaN NaN
07 2 80 48 0 1 1 4 +1 0 -1 1 2 2 01.5066 00.4190 00.3369 1 0 1
07 3 01 22 1 0 0 0 +0 0 +0 2 NaN NaN 00.5422 00.0000 00.0000 1 NaN NaN
07 3 02 17 0 1 2 1 -1 1 +1 1 2 2 00.8341 00.4146 00.3323 1 1 0
07 3 03 5 0 1 2 1 +1 1 -1 2 NaN NaN 00.5041 00.0000 00.0000 0 NaN NaN
07 3 04 11 0 1 2 1 +1 0 +1 2 NaN NaN 00.4613 00.0000 00.0000 0 NaN NaN
07 3 05 20 0 1 1 1 +1 1 -1 2 NaN NaN 00.4841 00.0000 00.0000 0 NaN NaN
07 3 06 7 1 0 0 0 +0 0 +0 2 NaN NaN 00.7297 00.0000 00.0000 1 NaN NaN
07 3 07 33 0 1 1 1 -1 0 +1 2 NaN NaN 00.5484 00.0000 00.0000 0 NaN NaN
07 3 08 29 0 1 1 3 +1 1 +1 2 NaN NaN 00.4390 00.0000 00.0000 0 NaN NaN
07 3 09 48 0 1 1 1 -1 1 -1 2 NaN NaN 00.4306 00.0000 00.0000 0 NaN NaN
07 3 10 39 1 0 0 0 +0 0 +0 2 NaN NaN 00.7586 00.0000 00.0000 1 NaN NaN
07 3 11 35 1 0 0 0 +0 0 +0 2 NaN NaN 00.5442 00.0000 00.0000 1 NaN NaN
07 3 12 14 0 1 2 3 -1 1 +1 2 NaN NaN 00.4354 00.0000 00.0000 0 NaN NaN
07 3 13 9 0 1 1 1 -1 1 +1 2 NaN NaN 00.8590 00.0000 00.0000 0 NaN NaN
07 3 14 25 0 1 1 1 -1 0 +1 1 2 2 00.9762 00.3750 00.5509 1 0 0
07 3 15 28 0 1 1 3 +1 0 +1 2 NaN NaN 00.3137 00.0000 00.0000 0 NaN NaN
07 3 16 31 0 1 2 3 +1 1 -1 2 NaN NaN 01.7665 00.0000 00.0000 0 NaN NaN
07 3 17 6 0 1 1 3 +1 0 -1 2 NaN NaN 00.5341 00.0000 00.0000 0 NaN NaN
07 3 18 5 0 1 1 1 +1 0 -1 2 NaN NaN 00.5215 00.0000 00.0000 0 NaN NaN
07 3 19 40 0 1 2 4 -1 1 +1 2 NaN NaN 00.6535 00.0000 00.0000 0 NaN NaN
07 3 20 18 0 1 1 1 -1 1 +1 1 2 2 01.1005 01.0217 01.0905 1 0 0
07 3 21 38 0 1 1 3 -1 0 +1 2 NaN NaN 00.4631 00.0000 00.0000 0 NaN NaN
07 3 22 39 0 1 2 4 -1 0 +1 2 NaN NaN 00.3894 00.0000 00.0000 0 NaN NaN
07 3 23 13 0 1 2 1 +1 1 +1 2 NaN NaN 00.4788 00.0000 00.0000 0 NaN NaN
07 3 24 12 0 1 2 1 -1 0 -1 2 NaN NaN 00.4210 00.0000 00.0000 0 NaN NaN
07 3 25 15 1 0 0 0 +0 0 +0 2 NaN NaN 00.3812 00.0000 00.0000 1 NaN NaN
07 3 26 46 0 1 2 1 +1 0 -1 2 NaN NaN 00.4228 00.0000 00.0000 0 NaN NaN
07 3 27 4 0 1 1 3 -1 1 +1 2 NaN NaN 00.4629 00.0000 00.0000 0 NaN NaN
07 3 28 28 0 1 1 1 +1 1 +1 1 1 2 02.1650 00.8095 00.4545 1 1 1
07 3 29 38 0 1 2 3 -1 1 -1 2 NaN NaN 00.2859 00.0000 00.0000 0 NaN NaN
07 3 30 44 0 1 2 3 +1 1 +1 2 NaN NaN 00.4598 00.0000 00.0000 0 NaN NaN
07 3 31 26 0 1 2 1 +1 0 -1 2 NaN NaN 00.4345 00.0000 00.0000 0 NaN NaN
07 3 32 8 0 1 2 1 +1 1 +1 1 2 2 01.2107 00.3750 00.2469 1 1 1
07 3 33 19 0 1 1 4 +1 1 +1 2 NaN NaN 00.2940 00.0000 00.0000 0 NaN NaN
07 3 34 30 1 0 0 0 +0 0 +0 2 NaN NaN 00.6272 00.0000 00.0000 1 NaN NaN
07 3 35 33 0 1 2 4 +1 1 -1 2 NaN NaN 00.5142 00.0000 00.0000 0 NaN NaN
07 3 36 45 0 1 2 3 -1 0 -1 1 2 2 01.3029 00.6238 00.5811 1 1 0
07 3 37 43 0 1 1 4 -1 0 +1 2 NaN NaN 00.3264 00.0000 00.0000 0 NaN NaN
07 3 38 24 0 1 1 4 -1 0 -1 2 NaN NaN 00.4820 00.0000 00.0000 0 NaN NaN
07 3 39 26 0 1 1 3 -1 1 -1 2 NaN NaN 00.9354 00.0000 00.0000 0 NaN NaN
07 3 40 7 0 1 2 1 -1 1 -1 2 NaN NaN 00.4747 00.0000 00.0000 0 NaN NaN
07 3 41 15 0 1 2 3 -1 0 +1 2 NaN NaN 01.2487 00.0000 00.0000 0 NaN NaN
07 3 42 13 1 0 0 0 +0 0 +0 2 NaN NaN 00.6939 00.0000 00.0000 1 NaN NaN
07 3 43 46 0 1 1 4 -1 1 -1 2 NaN NaN 00.5788 00.0000 00.0000 0 NaN NaN
07 3 44 10 1 0 0 0 +0 0 +0 2 NaN NaN 00.8527 00.0000 00.0000 1 NaN NaN
07 3 45 1 0 1 2 3 +1 0 +1 2 NaN NaN 00.6194 00.0000 00.0000 0 NaN NaN
07 3 46 16 0 1 1 3 -1 0 -1 2 NaN NaN 00.4592 00.0000 00.0000 0 NaN NaN
07 3 47 16 0 1 1 3 +1 1 -1 2 NaN NaN 00.2739 00.0000 00.0000 0 NaN NaN
07 3 48 24 0 1 2 4 +1 1 +1 2 NaN NaN 00.4005 00.0000 00.0000 0 NaN NaN
07 3 49 8 1 0 0 0 +0 0 +0 1 2 2 00.9534 00.4968 00.2512 0 0 0
07 3 50 44 0 1 2 1 -1 0 +1 2 NaN NaN 00.3143 00.0000 00.0000 0 NaN NaN
07 3 51 45 0 1 2 1 -1 1 +1 2 NaN NaN 00.4068 00.0000 00.0000 0 NaN NaN
07 3 52 43 1 0 0 0 +0 0 +0 2 NaN NaN 00.3676 00.0000 00.0000 1 NaN NaN
07 3 53 40 1 0 0 0 +0 0 +0 2 NaN NaN 00.4418 00.0000 00.0000 1 NaN NaN
07 3 54 42 0 1 2 4 -1 0 -1 2 NaN NaN 00.2894 00.0000 00.0000 0 NaN NaN
07 3 55 23 0 1 2 1 +1 1 -1 2 NaN NaN 00.3671 00.0000 00.0000 0 NaN NaN
07 3 56 19 0 1 1 1 -1 0 -1 2 NaN NaN 00.3139 00.0000 00.0000 0 NaN NaN
07 3 57 36 0 1 2 1 -1 0 +1 1 1 1 00.8384 00.5147 00.4925 1 0 1
07 3 58 2 0 1 1 1 -1 0 -1 2 NaN NaN 00.5297 00.0000 00.0000 0 NaN NaN
07 3 59 32 0 1 1 1 +1 1 -1 2 NaN NaN 00.3090 00.0000 00.0000 0 NaN NaN
07 3 60 23 0 1 1 1 +1 0 +1 1 2 2 00.5941 00.4243 00.3415 1 0 1
07 3 61 27 0 1 1 1 +1 1 +1 2 NaN NaN 00.2890 00.0000 00.0000 0 NaN NaN
07 3 62 47 1 0 0 0 +0 0 +0 2 NaN NaN 02.2069 00.0000 00.0000 1 NaN NaN
07 3 63 48 0 1 1 4 +1 0 -1 1 2 2 01.0049 00.4023 00.2247 1 0 1
07 3 64 6 0 1 1 1 -1 1 -1 2 NaN NaN 00.3693 00.0000 00.0000 0 NaN NaN
07 3 65 31 0 1 2 4 +1 0 -1 2 NaN NaN 00.4277 00.0000 00.0000 0 NaN NaN
07 3 66 22 0 1 1 4 +1 1 -1 2 NaN NaN 00.3558 00.0000 00.0000 0 NaN NaN
07 3 67 30 0 1 1 1 +1 0 -1 2 NaN NaN 00.6868 00.0000 00.0000 0 NaN NaN
07 3 68 3 0 1 2 4 -1 1 -1 1 2 2 00.6845 00.3990 00.3337 1 1 0
07 3 69 20 0 1 2 3 +1 0 -1 2 NaN NaN 00.3133 00.0000 00.0000 0 NaN NaN
07 3 70 35 0 1 2 1 -1 1 -1 2 NaN NaN 00.4537 00.0000 00.0000 0 NaN NaN
07 3 71 17 0 1 2 1 +1 0 +1 2 NaN NaN 00.6211 00.0000 00.0000 0 NaN NaN
07 3 72 10 1 0 0 0 +0 0 +0 2 NaN NaN 00.3488 00.0000 00.0000 1 NaN NaN
07 3 73 14 0 1 2 4 +1 0 +1 2 NaN NaN 00.3279 00.0000 00.0000 0 NaN NaN
07 3 74 34 1 0 0 0 +0 0 +0 2 NaN NaN 01.0916 00.0000 00.0000 1 NaN NaN
07 3 75 9 0 1 1 4 +1 0 +1 2 NaN NaN 03.0558 00.0000 00.0000 0 NaN NaN
07 3 76 34 0 1 2 1 -1 0 -1 2 NaN NaN 00.5222 00.0000 00.0000 0 NaN NaN
07 3 77 21 0 1 1 4 -1 1 +1 2 NaN NaN 00.3663 00.0000 00.0000 0 NaN NaN
07 3 78 41 1 0 0 0 +0 0 +0 2 NaN NaN 00.4404 00.0000 00.0000 1 NaN NaN
07 3 79 12 1 0 0 0 +0 0 +0 2 NaN NaN 00.4478 00.0000 00.0000 1 NaN NaN
07 3 80 37 0 1 1 1 +1 0 +1 2 NaN NaN 00.5355 00.0000 00.0000 0 NaN NaN
07 4 01 37 0 1 1 1 +1 0 +1 2 NaN NaN 00.7441 00.0000 00.0000 0 NaN NaN
07 4 02 20 0 1 1 1 +1 1 -1 2 NaN NaN 00.5784 00.0000 00.0000 0 NaN NaN
07 4 03 17 0 1 2 1 -1 1 +1 2 NaN NaN 00.5002 00.0000 00.0000 0 NaN NaN
07 4 04 20 0 1 2 3 +1 0 -1 2 NaN NaN 00.4569 00.0000 00.0000 0 NaN NaN
07 4 05 12 0 1 2 1 -1 0 -1 2 NaN NaN 00.5443 00.0000 00.0000 0 NaN NaN
07 4 06 45 0 1 2 1 -1 1 +1 2 NaN NaN 00.6116 00.0000 00.0000 0 NaN NaN
07 4 07 26 0 1 2 1 +1 0 -1 1 2 2 00.8994 00.4451 00.3293 1 1 1
