sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
01 2 21 13 0 1 2 1 -1 0 -1 2 NaN NaN 00.8677 00.0000 00.0000 0 NaN NaN
01 2 22 35 0 1 2 1 +1 0 -1 2 NaN NaN 00.4737 00.0000 00.0000 0 NaN NaN
01 2 23 42 0 1 2 1 -1 1 +1 1 1 2 00.8158 00.5569 00.1806 1 0 0
01 2 24 3 1 0 0 0 +0 0 +0 2 NaN NaN 00.7590 00.0000 00.0000 1 NaN NaN
01 2 25 30 1 0 0 0 +0 0 +0 2 NaN NaN 00.8652 00.0000 00.0000 1 NaN NaN
01 2 26 10 0 1 1 4 -1 1 +1 1 1 2 00.7432 00.3433 00.1517 1 1 0
01 2 27 12 0 1 2 4 +1 1 +1 1 1 2 04.9557 00.7957 00.2015 1 0 1
01 2 28 15 1 0 0 0 +0 0 +0 2 NaN NaN 00.5220 00.0000 00.0000 1 NaN NaN
01 2 29 14 1 0 0 0 +0 0 +0 2 NaN NaN 00.7026 00.0000 00.0000 1 NaN NaN
01 2 30 38 0 1 1 1 -1 1 +1 1 2 1 00.9390 00.3551 00.1149 1 0 1
01 2 31 3 0 1 2 4 -1 0 -1 2 NaN NaN 00.7125 00.0000 00.0000 0 NaN NaN
01 2 32 46 0 1 2 3 -1 1 -1 2 NaN NaN 01.1566 00.0000 00.0000 0 NaN NaN
01 2 33 4 1 0 0 0 +0 0 +0 1 1 2 00.8780 02.0884 00.2404 0 0 0
01 2 34 36 0 1 1 4 -1 1 -1 1 1 1 01.1363 00.9441 00.6315 1 1 1
01 2 35 40 0 1 1 3 +1 1 -1 1 1 2 08.6306 01.0192 00.1119 1 1 1
01 2 36 42 1 0 0 0 +0 0 +0 2 NaN NaN 00.5653 00.0000 00.0000 1 NaN NaN
01 2 37 9 0 1 2 1 +1 1 +1 1 2 1 00.9671 00.5099 00.0878 1 1 0
01 2 38 43 0 1 2 1 +1 1 -1 1 2 2 10.2377 00.7848 00.5272 1 1 1
01 2 39 2 0 1 1 1 -1 1 -1 1 2 2 00.8824 00.2848 00.2402 1 0 0
01 2 40 44 0 1 2 4 +1 0 +1 2 NaN NaN 00.7360 00.0000 00.0000 0 NaN NaN
01 2 41 10 0 1 2 3 +1 0 -1 2 NaN NaN 00.6996 00.0000 00.0000 0 NaN NaN
01 2 42 31 1 0 0 0 +0 0 +0 2 NaN NaN 00.5846 00.0000 00.0000 1 NaN NaN
01 2 43 5 0 1 2 1 +1 0 +1 2 NaN NaN 00.5865 00.0000 00.0000 0 NaN NaN
01 2 44 6 0 1 1 1 +1 0 +1 2 NaN NaN 00.4924 00.0000 00.0000 0 NaN NaN
01 2 45 17 0 1 2 4 +1 1 -1 1 1 2 00.6896 00.2758 00.1039 1 0 1
01 2 46 25 0 1 2 1 -1 0 +1 1 2 1 11.2912 00.3208 00.0988 1 1 1
01 2 47 1 1 0 0 0 +0 0 +0 2 NaN NaN 01.7687 00.0000 00.0000 1 NaN NaN
01 2 48 5 0 1 1 1 +1 1 -1 1 2 2 00.8246 00.3084 00.2636 1 0 1
01 2 49 32 1 0 0 0 +0 0 +0 2 NaN NaN 00.6147 00.0000 00.0000 1 NaN NaN
01 2 50 7 0 1 2 1 -1 1 +1 2 NaN NaN 00.8865 00.0000 00.0000 0 NaN NaN
01 2 51 17 1 0 0 0 +0 0 +0 2 NaN NaN 00.8270 00.0000 00.0000 1 NaN NaN
01 2 52 1 0 1 1 4 -1 0 -1 2 NaN NaN 01.2179 00.0000 00.0000 0 NaN NaN
01 2 53 27 1 0 0 0 +0 0 +0 2 NaN NaN 00.6491 00.0000 00.0000 1 NaN NaN
01 2 54 4 0 1 1 1 -1 0 +1 2 NaN NaN 00.4235 00.0000 00.0000 0 NaN NaN
01 2 55 23 0 1 1 3 +1 0 -1 2 NaN NaN 00.5118 00.0000 00.0000 0 NaN NaN
01 2 56 27 0 1 2 1 -1 1 -1 1 2 1 01.0763 00.2943 00.1369 1 1 1
01 2 57 24 0 1 1 3 -1 1 -1 2 NaN NaN 01.0204 00.0000 00.0000 0 NaN NaN
01 2 58 18 0 1 1 1 +1 0 -1 2 NaN NaN 00.4599 00.0000 00.0000 0 NaN NaN
01 2 59 32 0 1 1 1 +1 1 -1 1 1 2 00.9788 01.5769 00.1818 1 1 1
01 2 60 39 0 1 1 1 +1 0 -1 2 NaN NaN 09.7364 00.0000 00.0000 0 NaN NaN
01 2 61 7 0 1 2 1 +1 0 +1 2 NaN NaN 00.5685 00.0000 00.0000 0 NaN NaN
01 2 62 48 0 1 1 4 +1 0 -1 2 NaN NaN 00.6825 00.0000 00.0000 0 NaN NaN
01 2 63 40 0 1 2 1 -1 0 +1 2 NaN NaN 00.6316 00.0000 00.0000 0 NaN NaN
01 2 64 24 1 0 0 0 +0 0 +0 2 NaN NaN 00.9346 00.0000 00.0000 1 NaN NaN
01 2 65 6 0 1 2 1 +1 1 -1 1 2 2 01.0177 00.1556 00.3554 1 1 1
01 2 66 39 0 1 1 4 +1 1 +1 2 NaN NaN 01.2157 00.0000 00.0000 0 NaN NaN
01 2 67 8 0 1 1 1 -1 0 -1 2 NaN NaN 00.6281 00.0000 00.0000 0 NaN NaN
01 2 68 11 0 1 2 3 -1 0 +1 1 2 2 00.6759 00.9667 00.2331 1 1 0
01 2 69 28 0 1 1 1 +1 1 +1 1 2 1 00.9537 00.8334 00.5735 1 0 0
01 2 70 30 1 0 0 0 +0 0 +0 2 NaN NaN 01.7434 00.0000 00.0000 1 NaN NaN
01 2 71 29 0 1 2 4 -1 0 +1 2 NaN NaN 00.8330 00.0000 00.0000 0 NaN NaN
01 2 72 19 1 0 0 0 +0 0 +0 2 NaN NaN 00.9205 00.0000 00.0000 1 NaN NaN
01 2 73 9 0 1 1 1 +1 0 +1 2 NaN NaN 00.4277 00.0000 00.0000 0 NaN NaN
01 2 74 18 0 1 2 1 -1 1 -1 2 NaN NaN 00.8679 00.0000 00.0000 0 NaN NaN
01 2 75 13 0 1 2 4 -1 1 -1 1 2 1 01.1431 00.3423 00.2309 1 1 1
01 2 76 38 0 1 2 1 -1 0 -1 2 NaN NaN 00.5194 00.0000 00.0000 0 NaN NaN
01 2 77 45 0 1 1 3 +1 0 +1 2 NaN NaN 00.4433 00.0000 00.0000 0 NaN NaN
01 2 78 19 0 1 1 4 +1 0 +1 2 NaN NaN 00.6749 00.0000 00.0000 0 NaN NaN
01 2 79 47 0 1 1 4 -1 0 +1 1 2 2 00.6385 00.3704 00.3553 1 0 0
01 2 80 37 0 1 1 3 +1 1 +1 1 2 2 00.9902 00.6268 00.1849 1 0 1
01 3 01 3 1 0 0 0 +0 0 +0 2 NaN NaN 02.5745 00.0000 00.0000 1 NaN NaN
01 3 02 12 0 1 1 1 -1 0 -1 2 NaN NaN 00.6195 00.0000 00.0000 0 NaN NaN
01 3 03 25 0 1 2 1 -1 0 +1 1 2 2 00.6996 00.3494 00.2061 1 1 0
01 3 04 45 0 1 1 3 +1 0 +1 2 NaN NaN 00.9753 00.0000 00.0000 0 NaN NaN
01 3 05 38 0 1 1 1 -1 1 +1 1 2 1 00.6732 00.2601 00.0565 1 0 1
01 3 06 28 0 1 1 3 -1 0 +1 2 NaN NaN 00.8963 00.0000 00.0000 0 NaN NaN
01 3 07 16 0 1 1 3 -1 1 +1 1 2 1 00.9960 00.3935 00.5521 1 0 1
01 3 08 41 0 1 2 3 -1 1 +1 2 NaN NaN 00.8913 00.0000 00.0000 0 NaN NaN
01 3 09 4 0 1 1 1 -1 0 +1 2 NaN NaN 00.4638 00.0000 00.0000 0 NaN NaN
01 3 10 30 1 0 0 0 +0 0 +0 2 NaN NaN 00.4219 00.0000 00.0000 1 NaN NaN
01 3 11 39 0 1 1 1 +1 0 -1 2 NaN NaN 00.5100 00.0000 00.0000 0 NaN NaN
01 3 12 29 0 1 1 1 -1 1 -1 2 NaN NaN 00.8501 00.0000 00.0000 0 NaN NaN
01 3 13 3 0 1 2 4 -1 0 -1 2 NaN NaN 00.4886 00.0000 00.0000 0 NaN NaN
01 3 14 44 0 1 2 4 +1 0 +1 2 NaN NaN 00.9429 00.0000 00.0000 0 NaN NaN
01 3 15 25 0 1 1 4 +1 1 -1 2 NaN NaN 01.5854 00.0000 00.0000 0 NaN NaN
01 3 16 32 0 1 1 1 +1 1 -1 1 1 2 00.6972 01.8193 00.2064 1 1 1
01 3 17 48 0 1 2 4 -1 1 +1 1 2 1 01.9518 00.4931 00.3595 1 1 1
01 3 18 27 1 0 0 0 +0 0 +0 2 NaN NaN 01.5864 00.0000 00.0000 1 NaN NaN
01 3 19 8 0 1 1 1 -1 0 -1 2 NaN NaN 00.7625 00.0000 00.0000 0 NaN NaN
01 3 20 39 0 1 1 4 +1 1 +1 2 NaN NaN 00.8205 00.0000 00.0000 0 NaN NaN
01 3 21 2 0 1 1 1 -1 1 -1 2 NaN NaN 00.4760 00.0000 00.0000 0 NaN NaN
01 3 22 6 0 1 1 1 +1 0 +1 2 NaN NaN 03.6500 00.0000 00.0000 0 NaN NaN
01 3 23 11 0 1 1 1 +1 1 +1 1 2 2 00.7394 00.2435 00.3768 1 0 1
01 3 24 11 0 1 2 3 -1 0 +1 2 NaN NaN 00.4504 00.0000 00.0000 0 NaN NaN
01 3 25 9 0 1 2 1 +1 1 +1 1 2 1 00.6652 00.3326 00.0939 1 1 0
01 3 26 13 0 1 2 4 -1 1 -1 2 NaN NaN 00.7874 00.0000 00.0000 0 NaN NaN
01 3 27 27 0 1 2 1 -1 1 -1 1 1 2 00.6847 00.3035 00.1942 1 0 0
01 3 28 44 1 0 0 0 +0 0 +0 2 NaN NaN 00.9636 00.0000 00.0000 1 NaN NaN
01 3 29 20 0 1 1 1 -1 1 +1 2 NaN NaN 01.4291 00.0000 00.0000 0 NaN NaN
01 3 30 36 0 1 1 4 -1 1 -1 1 1 1 00.6267 00.7595 00.1993 1 1 1
01 3 31 37 0 1 1 3 +1 1 +1 1 2 2 01.8172 00.2844 00.2879 1 0 1
01 3 32 24 1 0 0 0 +0 0 +0 2 NaN NaN 00.9903 00.0000 00.0000 1 NaN NaN
01 3 33 6 0 1 2 1 +1 1 -1 1 2 2 00.9588 00.3260 00.3277 1 1 1
01 3 34 24 0 1 1 3 -1 1 -1 2 NaN NaN 00.8199 00.0000 00.0000 0 NaN NaN
01 3 35 31 1 0 0 0 +0 0 +0 2 NaN NaN 00.4120 00.0000 00.0000 1 NaN NaN
01 3 36 43 0 1 2 1 +1 1 -1 1 1 2 00.6607 00.2804 00.1397 1 0 1
01 3 37 14 1 0 0 0 +0 0 +0 2 NaN NaN 00.6562 00.0000 00.0000 1 NaN NaN
01 3 38 5 0 1 1 1 +1 1 -1 2 NaN NaN 00.5109 00.0000 00.0000 0 NaN NaN
01 3 39 40 0 1 1 3 +1 1 -1 1 1 1 00.5794 00.2504 00.3832 1 1 0
01 3 40 29 0 1 2 4 -1 0 +1 2 NaN NaN 00.4894 00.0000 00.0000 0 NaN NaN
01 3 41 4 1 0 0 0 +0 0 +0 2 NaN NaN 00.6709 00.0000 00.0000 1 NaN NaN
01 3 42 17 0 1 2 4 +1 1 -1 1 2 2 00.8771 00.5195 00.3052 1 1 1
01 3 43 40 0 1 2 1 -1 0 +1 2 NaN NaN 00.6228 00.0000 00.0000 0 NaN NaN
01 3 44 26 0 1 1 3 -1 0 -1 2 NaN NaN 00.4952 00.0000 00.0000 0 NaN NaN
01 3 45 23 0 1 1 3 +1 0 -1 2 NaN NaN 00.8365 00.0000 00.0000 0 NaN NaN
01 3 46 21 0 1 2 3 +1 1 +1 2 NaN NaN 00.6680 00.0000 00.0000 0 NaN NaN
01 3 47 2 0 1 2 3 +1 0 +1 2 NaN NaN 00.4264 00.0000 00.0000 0 NaN NaN
01 3 48 10 0 1 2 3 +1 0 -1 1 2 1 00.4659 00.7657 00.2208 1 1 0
01 3 49 10 0 1 1 4 -1 1 +1 1 1 2 00.8940 00.2957 00.8743 1 1 0
01 3 50 13 0 1 2 1 -1 0 -1 2 NaN NaN 00.5764 00.0000 00.0000 0 NaN NaN
01 3 51 35 0 1 2 1 +1 0 -1 2 NaN NaN 00.4341 00.0000 00.0000 0 NaN NaN
01 3 52 22 0 1 1 1 -1 0 +1 2 NaN NaN 00.3625 00.0000 00.0000 0 NaN NaN
01 3 53 30 1 0 0 0 +0 0 +0 1 2 2 00.6453 00.2975 00.4282 0 0 0
01 3 54 12 0 1 2 4 +1 1 +1 2 NaN NaN 00.3883 00.0000 00.0000 0 NaN NaN
01 3 55 19 0 1 1 4 +1 0 +1 2 NaN NaN 00.5259 00.0000 00.0000 0 NaN NaN
01 3 56 18 0 1 2 1 -1 1 -1 2 NaN NaN 00.8652 00.0000 00.0000 0 NaN NaN
01 3 57 46 0 1 2 3 -1 1 -1 2 NaN NaN 00.7110 00.0000 00.0000 0 NaN NaN
01 3 58 21 0 1 2 4 +1 0 -1 2 NaN NaN 00.4348 00.0000 00.0000 0 NaN NaN
01 3 59 48 0 1 1 4 +1 0 -1 1 2 2 00.5388 00.3399 00.2919 1 0 1
01 3 60 47 0 1 1 4 -1 0 +1 2 NaN NaN 00.4669 00.0000 00.0000 0 NaN NaN
01 3 61 8 0 1 2 1 +1 1 +1 2 NaN NaN 00.2657 00.0000 00.0000 0 NaN NaN
01 3 62 42 1 0 0 0 +0 0 +0 2 NaN NaN 00.8563 00.0000 00.0000 1 NaN NaN
01 3 63 46 0 1 2 1 +1 0 -1 2 NaN NaN 03.9828 00.0000 00.0000 0 NaN NaN
01 3 64 20 0 1 2 3 -1 0 -1 2 NaN NaN 00.6096 00.0000 00.0000 0 NaN NaN
01 3 65 17 1 0 0 0 +0 0 +0 2 NaN NaN 00.6582 00.0000 00.0000 1 NaN NaN
01 3 66 9 0 1 1 1 +1 0 +1 2 NaN NaN 00.4959 00.0000 00.0000 0 NaN NaN
01 3 67 42 0 1 2 1 -1 1 +1 1 1 2 00.7085 00.3738 00.2136 1 0 0
01 3 68 7 0 1 2 1 +1 0 +1 2 NaN NaN 00.9347 00.0000 00.0000 0 NaN NaN
01 3 69 15 1 0 0 0 +0 0 +0 2 NaN NaN 00.5214 00.0000 00.0000 1 NaN NaN
01 3 70 7 0 1 2 1 -1 1 +1 1 2 2 01.0374 00.3694 00.2093 1 1 0
01 3 71 35 1 0 0 0 +0 0 +0 2 NaN NaN 00.8984 00.0000 00.0000 1 NaN NaN
01 3 72 28 0 1 1 1 +1 1 +1 1 2 1 00.5986 00.6846 00.4313 1 0 0
01 3 73 19 1 0 0 0 +0 0 +0 1 2 2 01.3507 00.2533 00.5303 0 0 0
01 3 74 32 1 0 0 0 +0 0 +0 2 NaN NaN 00.6295 00.0000 00.0000 1 NaN NaN
01 3 75 18 0 1 1 1 +1 0 -1 2 NaN NaN 00.9332 00.0000 00.0000 0 NaN NaN
01 3 76 38 0 1 2 1 -1 0 -1 2 NaN NaN 00.9685 00.0000 00.0000 0 NaN NaN
01 3 77 1 0 1 1 4 -1 0 -1 2 NaN NaN 00.6343 00.0000 00.0000 0 NaN NaN
01 3 78 1 1 0 0 0 +0 0 +0 2 NaN NaN 00.8573 00.0000 00.0000 1 NaN NaN
01 3 79 31 0 1 2 3 +1 1 -1 1 1 2 00.6395 00.2912 01.2556 1 0 1
01 3 80 5 0 1 2 1 +1 0 +1 2 NaN NaN 00.5415 00.0000 00.0000 0 NaN NaN
01 4 01 24 0 1 1 3 -1 1 -1 2 NaN NaN 01.0609 00.0000 00.0000 0 NaN NaN
01 4 02 7 0 1 2 1 +1 0 +1 2 NaN NaN 00.5306 00.0000 00.0000 0 NaN NaN
01 4 03 40 0 1 1 3 +1 1 -1 1 1 2 00.7099 00.2152 00.3174 1 1 1
01 4 04 39 0 1 1 4 +1 1 +1 2 NaN NaN 00.7464 00.0000 00.0000 0 NaN NaN
01 4 05 2 0 1 2 3 +1 0 +1 2 NaN NaN 00.5487 00.0000 00.0000 0 NaN NaN
01 4 06 20 0 1 1 1 -1 1 +1 2 NaN NaN 00.6479 00.0000 00.0000 0 NaN NaN
01 4 07 10 0 1 1 4 -1 1 +1 1 1 2 00.6629 00.2824 00.1098 1 1 0
01 4 08 44 1 0 0 0 +0 0 +0 2 NaN NaN 00.9311 00.0000 00.0000 1 NaN NaN
01 4 09 41 0 1 2 3 -1 1 +1 2 NaN NaN 00.6778 00.0000 00.0000 0 NaN NaN
01 4 10 31 0 1 2 3 +1 1 -1 1 1 2 00.8988 01.1003 00.2055 1 0 1
01 4 11 8 0 1 1 1 -1 0 -1 2 NaN NaN 00.4626 00.0000 00.0000 0 NaN NaN
