sub block trial obj foil exp maze DP turn attend pos resp1 resp2 resp3 RT1 RT2 RT3 correct1 correct2 correct3
99 78 01 v13 0 1 1 3 -1 1 -1 1 2 1 01.2070 00.4394 00.7316 1 0 1
99 79 01 f05 0 1 2 4 +1 0 -1 1 2 2 02.1978 02.5443 00.3298 1 1 1
99 80 01 v38 0 1 2 1 -1 1 -1 1 2 1 01.9825 00.9369 00.7848 1 1 1
99 1 02 v02 0 1 2 1 +1 1 +1 1 2 2 02.4549 04.5877 02.4814 1 1 1
99 2 02 v10 1 0 0 0 +0 0 +0 1 1 1 02.8713 01.3017 03.4040 0 0 0
99 3 02 f35 0 1 1 1 -1 0 +1 1 1 1 01.9763 01.7915 00.3949 1 1 1
99 4 02 f12 0 1 2 4 +1 0 +1 2 NaN NaN 02.2676 00.0000 00.0000 0 NaN NaN
99 5 02 f39 0 1 1 3 -1 0 -1 1 1 1 01.5692 01.1658 00.8252 1 1 1
99 6 02 v47 0 1 1 4 -1 1 -1 1 2 1 01.2742 01.0022 00.5022 1 0 1
99 7 02 v39 0 1 1 1 -1 1 -1 1 1 2 01.4259 01.8872 00.4579 1 1 0
99 8 02 f14 0 1 2 1 +1 0 +1 1 2 1 01.2177 00.7144 00.9143 1 1 0
99 9 02 v26 0 1 2 4 +1 1 -1 1 1 2 01.3645 02.0163 00.5664 1 0 1
99 10 02 f41 0 1 1 4 +1 0 -1 1 1 2 01.6591 00.5088 00.4415 1 1 1
99 11 02 f08 1 0 0 0 +0 0 +0 2 NaN NaN 01.2517 00.0000 00.0000 1 NaN NaN
99 12 02 v29 0 1 1 4 +1 1 +1 1 2 2 01.0083 00.4520 00.9075 1 0 1
99 13 02 f15 0 1 2 1 -1 0 -1 2 NaN NaN 02.1732 00.0000 00.0000 0 NaN NaN
99 14 02 f28 0 1 2 1 +1 0 -1 2 NaN NaN 01.7882 00.0000 00.0000 0 NaN NaN
99 15 02 f29 1 0 0 0 +0 0 +0 2 NaN NaN 01.0110 00.0000 00.0000 1 NaN NaN
99 16 02 v05 1 0 0 0 +0 0 +0 2 NaN NaN 02.1204 00.0000 00.0000 1 NaN NaN
99 17 02 f30 0 1 1 1 +1 0 +1 2 NaN NaN 04.0470 00.0000 00.0000 0 NaN NaN
99 18 02 f18 0 1 2 3 +1 0 -1 1 2 2 03.7292 00.3980 00.4644 1 1 1
99 19 02 f23 0 1 2 1 -1 0 +1 1 2 1 01.5675 00.5791 00.3048 1 1 1
99 20 02 v41 0 1 2 1 -1 1 +1 1 2 1 01.1134 00.4404 00.3725 1 1 1
99 21 02 v13 0 1 1 3 -1 1 -1 1 2 1 04.1633 02.6823 00.7897 1 0 1
99 22 02 f42 0 1 1 1 +1 0 -1 1 2 2 02.0597 01.3187 00.4794 1 0 1
99 23 02 v03 0 1 2 3 -1 1 -1 1 2 1 01.5821 00.6449 00.3996 1 1 1
99 24 02 v21 0 1 2 1 +1 1 -1 1 2 2 01.1528 00.6825 00.8483 1 1 1
99 25 02 v16 0 1 2 4 -1 1 +1 1 2 1 01.0275 00.4548 03.9815 1 1 1
99 26 02 f11 1 0 0 0 +0 0 +0 1 1 2 01.2328 00.4092 00.6788 0 0 0
99 27 02 v27 1 0 0 0 +0 0 +0 2 NaN NaN 01.0638 00.0000 00.0000 1 NaN NaN
99 28 02 v23 1 0 0 0 +0 0 +0 1 2 1 01.1951 01.6650 00.8803 0 0 0
99 29 02 f36 0 1 1 1 +1 0 +1 2 NaN NaN 02.9276 00.0000 00.0000 0 NaN NaN
99 30 02 v31 0 1 1 1 +1 1 +1 1 1 2 01.0611 00.4664 00.9610 1 1 1
99 31 02 v12 0 1 2 1 +1 1 -1 1 2 2 03.4142 00.5741 00.4742 1 1 1
99 32 02 f33 0 1 2 1 +1 0 +1 1 2 2 02.7922 00.4511 00.3778 1 1 1
99 33 02 f21 1 0 0 0 +0 0 +0 2 NaN NaN 01.9972 00.0000 00.0000 1 NaN NaN
99 34 02 f40 1 0 0 0 +0 0 +0 2 NaN NaN 01.0143 00.0000 00.0000 1 NaN NaN
99 35 02 f06 1 0 0 0 +0 0 +0 2 NaN NaN 01.0718 00.0000 00.0000 1 NaN NaN
99 36 02 v42 0 1 2 1 +1 1 +1 1 2 1 01.3043 00.8415 01.4421 1 1 0
99 37 02 f26 0 1 2 3 -1 0 -1 1 2 1 01.1277 00.6463 00.3837 1 1 1
99 38 02 v46 0 1 1 3 -1 1 +1 1 1 1 02.8528 00.4562 01.3055 1 1 1
