Subject Block Trial Dot_Coherence Sound_Direction Response
05 01 01 -0.32 -1 -1
05 01 02 +0.32 +0 +1
05 01 03 +0.10 -1 +1
05 01 04 +0.56 +1 +1
05 01 05 -1.00 +1 +1
05 01 06 -0.10 -1 -1
05 01 07 +0.00 +1 -1
05 01 08 -0.56 -1 
